Key,Text,Tooltip,English,Override by key,Mapped by text,Mapped by pattern,Vanilla,2.2 translation,2.2 translation shortened key,Source,Short Key,File
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman_zhurong,,False,[[b]]Nanman[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• Followers of the Flame\\n• Tiger Slingers\\n• Tiger Warriors\\n\\n[[col:flavour]][[i]]The courageous warriors of Southern China are finally ready to carve out their place in the world.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_nanman,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_prince_liu_chong,,False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_chen_spear_defenders}}\\n• {{tr:hv_unit_chen_crossbow_defenders}}\\n• {{tr:hv_unit_chen_rep_crossbow_defenders}}\\n• {{tr:hv_unit_chen_peacekeepers_halberd_infantry}}\\n• {{tr:hv_unit_chen_peacekeepers_crossbowmen}}\\n• {{tr:hv_unit_chen_royal_guard_cavalry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_prince_liu,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_shi_xie,,False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_jiuzhen_javelineer}}\\n• {{tr:hv_unit_jiuzhen_raider}}\\n• {{tr:hv_unit_spice_guard}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_shi,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun_ce,,False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_jei_fan_infantry}}\\n• {{tr:hv_unit_blue_turban_infantry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun_jian,,False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_jei_fan_infantry}}\\n• {{tr:hv_unit_blue_turban_infantry}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_sun,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_tao_qian,,False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_stray_artisans}}\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_tao,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_white_tiger_yan,,False,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_white_tiger_outlaws}}\\n• {{tr:hv_unit_white_tiger_bandits}}\\n• {{tr:hv_unit_white_tiger_bandits_slingers}}\\n• {{tr:hv_unit_white_tiger_warriors}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_white_tiger,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_gong_du,,False,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_guardians_of_the_land}}\\n• {{tr:hv_unit_ytr_the_lands_chosen}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_gong,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_he_yi,,False,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_youxia}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_he,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_huang_shao,,False,[[b]]Yellow Turbans[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Initial unit available[[/col]]\\n• {{tr:hv_unit_ytr_archery_masters}}\\n\\n[[col:flavour]][[i]]The wind of change that will transform China![[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yellow_turban_huang,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan_shao,,False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\n• {{tr:hv_unit_porcupine_crossbowmen}}\\n• {{tr:hv_unit_yuan_vanguards}}\\n• {{tr:hv_unit_yuan_rearguards}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan_shu,,False,[[b]]Buqu[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_yuan_sword_infantry}}\\n• {{tr:hv_unit_hidden_snakes}}\\n• {{tr:hv_unit_rapid_tigers}}\\n• {{tr:hv_unit_zhong_royal_guard}}\\n\\n[[col:flavour]][[i]]A warlord's private army. Well balanced and versatile.[[/col]][[/i]],,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_yuan,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zhang_yan,,False,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_black_mountain_outlaws}}\\n• {{tr:hv_unit_black_mountain_bandits}}\\n• {{tr:hv_unit_black_mountain_bandits_javelineer}}\\n• {{tr:hv_unit_bandits_2h_spear_cavalry}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zhang,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zheng_jiang,,False,"[[b]]Bandits[[/b]]\\n[[col:scope_description]]Base army[[/col]]\\n\\n[[col:yellow]]Faction unique units[[/col]]\\n• {{tr:hv_unit_militia_taishan_outlaws}}\\n• {{tr:hv_unit_taishan_phantoms}}\\n• {{tr:hv_unit_taishan_poison_wind}}\\n\\n[[col:flavour]][[i]]When China fell into chaos, peasants and deserters fled to the mountains and returned as bandits.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_frontend_base_units_zheng,hv_TEXT_frontend_features.loc.tsv
frontend_faction_leader_unique_features_localised_description_hv_unique_feature_assignment_ma_teng_sell_horses,,False,"[[b]]Sell Horses[[/b]]\\n[[col:scope_description]]Economic assignment[[/col]]\\n\\n[[col:green]]+[[/col]] Income from commerce\\n\\n[[col:flavour]][[i]]Your attendant will sell the horses you've bred, for a fine sum.[[/col]][[/i]]",,,,,,,Missing,frontend_faction_leader_unique_features_localised_description_hv_unique_feature_assignment_ma_teng_sell,hv_TEXT_frontend_features.loc.tsv
ground_types_description_mud,,True,Mud makes the movement and combat of all units inefficient.,,,,,,,Missing,ground_types_description,!hv_TEXT_system.loc.tsv
ground_types_onscreen_name_mud,,True,Mud,,,,,,,Missing,ground_types_onscreen_name,!hv_TEXT_system.loc.tsv
incidents_localised_description_hv_incident_cai_yan_dlc05,,False,"Your messengers report a remarkable story. A trader spotted a Han woman living amongst the Xiongnu and identified her as Cai Yan, the daughter of the grand scholar Cai Yong. It seems she was forced to marry a chieftain of the Xiongnu. Perhaps someone could convince this chieftain to free Cai Yan. One of your scouts has already left to investigate...",,,,,,,Missing,incidents_localised_description_hv_incident_cai_yan,hv_TEXT_events.loc.tsv
incidents_localised_description_hv_incident_cai_yan_dlc07,,False,"Your messengers report a remarkable story. A trader spotted a Han woman living amongst the Xiongnu and identified her as Cai Yan, the daughter of the grand scholar Cai Yong. It seems she was forced to marry a chieftain of the Xiongnu. Perhaps someone could convince this chieftain to free Cai Yan. One of your scouts has already left to investigate...",,,,,,,Missing,incidents_localised_description_hv_incident_cai_yan,hv_TEXT_events.loc.tsv
incidents_localised_description_hv_incident_ytr_resurrection,,True,"Once again the flames begin to burn. Now we are ready to destroy the Han dynasty. Our forces are strong, and the old comrades who had to live in hiding will also appear and respond to us. Let's make sure that Zhang Jue's unfulfilled dream come true.",,,,,,,Missing,incidents_localised_description_hv_incident_ytr,hv_TEXT_events.loc.tsv
incidents_localised_title_hv_incident_ytr_resurrection,,True,The Yellow Turban Rises Again,,,,,,,Missing,incidents_localised_title_hv_incident_ytr,hv_TEXT_events.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_lady_zou_yuan,,False,Lady Cai,,,,,,,Missing,land_units_onscreen_name_3k_mtu_hero_water_lady_zou,hv_TEXT_ceo_career.loc.tsv
land_units_onscreen_name_ep_general_sima_jiong,,False,Zhang Fang,,,,,,,Missing,land_units_onscreen_name_ep_general_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_general_sima_wei,,False,Jiang Qin,,,,,,,Missing,land_units_onscreen_name_ep_general_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_hero_sima_jiong,,False,Zhang Fang,,,,,,,Missing,land_units_onscreen_name_ep_hero_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_hero_sima_wei,,False,Jiang Qin,,,,,,,Missing,land_units_onscreen_name_ep_hero_sima,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_hv_general_fire_ji_ling,,False,Ji Ling,,,,,,,Missing,land_units_onscreen_name_hv_general_fire_ji,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_hv_hero_fire_ji_ling,,False,Ji Ling,,,,,,,Missing,land_units_onscreen_name_hv_hero_fire_ji,hv_TEXT_cb_loadout.loc.tsv
pooled_resources_description_hv_pooled_resource_ytr,,False,The Yellow Turban is ready to color the world once again.,,,,,,,Missing,pooled_resources_description_hv_pooled_resource,hv_TEXT_pooled_resource.loc.tsv
pooled_resources_display_name_hv_pooled_resource_ytr,,False,Resurrection,,,,,,,Missing,pooled_resources_display_name_hv_pooled_resource,hv_TEXT_pooled_resource.loc.tsv
pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource_ytr,,False,The Yellow Turban is ready to color the world once again.,,,,,,,Missing,pooled_resources_foreign_diplomacy_view_tooltip_hv_pooled_resource,hv_TEXT_pooled_resource.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_earth,,True,Bandit: Dead or Alive,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_fire,,True,Bandit: Strike First,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal_1,,True,Bandit: Grievous Bite,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal_2,,True,Bandit: Grievous Bite,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_metal,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water_1,,True,Bandit: Improvisation,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water_2,,True,Bandit: Improvisation,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock_water,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_bandit_unlock_wood,,True,Bandit: Deeply-Rooted,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_cavalry,,True,Battle Hardened (Cavalry),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_melee,,True,Battle Hardened (Melee),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_ranged,,True,Battle Hardened (Ranged),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_battle_hardened_spear,,True,Battle Hardened (Spear),,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_counter_strike,,True,Counter Strike,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_counter,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_forest_strategy,,True,Forest Strategy,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_forest,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_joint_shot,,True,Joint Shot,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_joint,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_pounce,,True,Pounce,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_skirmishing_shot,,True,Skirmishing Shot,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability_skirmishing,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_ability_xianchenying,,True,Breakthrough,,,,,,,Missing,special_ability_phases_onscreen_name_hv_ability,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_formation_shield_wall_danyang,,True,Shield Wall (Mobile) - Danyang,,,,,,,Missing,special_ability_phases_onscreen_name_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_formation_shield_wall_move,,True,Shield Wall (Mobile),,,,,,,Missing,special_ability_phases_onscreen_name_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
special_ability_phases_onscreen_name_hv_formation_spear_wall_danyang,,True,Shield Wall (Mobile) (Spear) - Danyang,,,,,,,Missing,special_ability_phases_onscreen_name_hv_formation_spear_wall,hv_TEXT_unit_abilities.loc.tsv
ui_text_replacements_localised_text_emperor_description_kong_rong,,False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_kong,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_liu_biao,,False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_liu,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_ma_teng,,False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory condition[[/b]]: Unite China by bringing all emperor seats under your control and by owning {{tr:victory_condition_regions_count}} {{tr:map_regions}}.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_ma,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_mp_kong_rong,,False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_mp_kong,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_mp_liu_biao,,False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_mp_liu,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_emperor_description_mp_ma_teng,,False,"Once a governor faction leader has earned enough prestige to be named king, the three strongest warlords will proclaim themselves emperor, which will make their capitals seats of great power.\\n\\n[[b]]Victory Condition[[/b]]\\nUnite China by bringing all emperor seats under your control.\\n\\n[[b]]Victory Types[[/b]]\\nStandard: become emperor and eliminate all other emperors by taking their seats of power.\\n\\nCo-operative: combine your strength by signing a shared mandate diplomatic deal.\\n\\nHead-to-Head: destroy the other player, or compete with one another to be the first to meet the victory conditions.",,,,,,,Missing,ui_text_replacements_localised_text_emperor_description_mp_ma,!hv_TEXT_system.loc.tsv
ui_text_replacements_localised_text_hv_unit_bandits_2h_spear_cavalry,,True,Black Mountain Raider Cavalry,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_bandits_2h_spear,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_bandits_men_of_thunder,,True,Men of Thunder,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_bandits_men_of,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_beihai_fury_crossbowmen,,True,Fury of Beihai Marksmen,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_beihai_fury,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_beihai_fury_mace,,True,Fury of Beihai Assaults,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_beihai_fury,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_black_mountain_bandits,,True,Black Mountain Raiders,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_black_mountain,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jei_fan_infantry,,True,Jie Fan Infantry,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jei_fan,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jianan_crossbowmen_cavalry,,True,Jianan Elite Vigilante,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jianan_crossbowmen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jiuzhen_javelineer,,True,Jiuzhen Javelineers,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jiuzhen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_jiuzhen_raider,,True,Jiuzhen Raiders,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_jiuzhen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_sword_guards_of_the_eight_talents,,True,Elite Guards of the Eight Talents,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_sword_guards_of_the_eight,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_white_tiger_bandits_slingers,,True,White Tiger Slingers,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_white_tiger_bandits,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_xian_chen_ying,,True,Xianchenying Guards,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_xian_chen,hv_TEXT_unit_text_replacements.loc.tsv
ui_text_replacements_localised_text_hv_unit_xian_chen_ying_2h_sabre,,True,Xianchenying Vanguards,,,,,,,Missing,ui_text_replacements_localised_text_hv_unit_xian_chen_ying_2h,hv_TEXT_unit_text_replacements.loc.tsv
ui_unit_bullet_point_enums_onscreen_name_strength_siege_attacker,,True,Siege Attacker,,,,,,,Missing,ui_unit_bullet_point_enums_onscreen_name_strength_siege,hv_TEXT_unit_ui_bullet.loc.tsv
ui_unit_bullet_point_enums_onscreen_name_strength_sling_fire,,True,Flame Sling,,,,,,,Missing,ui_unit_bullet_point_enums_onscreen_name_strength_sling,hv_TEXT_unit_ui_bullet.loc.tsv
ui_unit_bullet_point_enums_tooltip_strength_siege_attacker,,True,"This unit can attack city gates, allowing you to instantly launch a siege battle without having to wait for towers or battering rams to be built.",,,,,,,Missing,ui_unit_bullet_point_enums_tooltip_strength_siege,hv_TEXT_unit_ui_bullet.loc.tsv
ui_unit_bullet_point_enums_tooltip_strength_sling_fire,,True,This unit has a ranged weapon to light a fire from a distance.,,,,,,,Missing,ui_unit_bullet_point_enums_tooltip_strength_sling,hv_TEXT_unit_ui_bullet.loc.tsv
uied_component_texts_localised_string_button_replace_unit_Tooltip_1b8282,,True,Unit List,,,,,,,Missing,uied_component_texts_localised_string_button_replace_unit_Tooltip,!hv_TEXT_system.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_earth,,True,Bandit: Dead or Alive,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_fire,,True,Bandit: Strike First,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_metal,,True,Bandit: Grievous Bite,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_water,,True,Bandit: Improvisation,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_bandit_unlock_wood,,True,Bandit: Deeply-Rooted,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_cavalry,,True,Battle Hardened (Cavalry),,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_melee,,True,Battle Hardened (Melee),,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_ranged,,True,Battle Hardened (Ranged),,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_battle_hardened_spear,,True,Battle Hardened (Spear),,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_battle_hardened,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_counter_strike,,True,Counter Strike,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_counter,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_crossing_of_the_styx,,True,Crossing of the River Sanzu,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_crossing_of_the,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
unit_abilities_onscreen_name_hv_ability_forest_strategy,,True,Forest Strategy,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_forest,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_joint_shot,,True,Joint Shot,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_joint,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_pounce,,True,Pounce,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_skirmishing_shot,,True,Skirmishing Shot,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability_skirmishing,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_ability_xianchenying,,True,Breakthrough,,,,,,,Missing,unit_abilities_onscreen_name_hv_ability,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_formation_shield_wall_danyang,,True,Shield Wall (Mobile) - Danyang,,,,,,,Missing,unit_abilities_onscreen_name_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_formation_shield_wall_move,,True,Shield Wall (Mobile),,,,,,,Missing,unit_abilities_onscreen_name_hv_formation_shield_wall,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_onscreen_name_hv_formation_spear_wall_danyang,,True,Shield Wall (Mobile) (Spear) - Danyang,,,,,,,Missing,unit_abilities_onscreen_name_hv_formation_spear_wall,hv_TEXT_unit_abilities.loc.tsv
unit_abilities_tooltip_text_hv_ability_bandit_unlock_earth,,True,Desperation soon leads to violence.,,,,,,,Missing,unit_abilities_tooltip_text_hv_ability_bandit_unlock,hv_TEXT_unit_abilities.loc.tsv
