,Key,Short Key,Text,Tooltip,Unnamed: 4,Unnamed: 5,Unnamed: 6
2640,effects_description_hv_effect_unit_cap_xiliang_stalwarts_lance_cavalry,,{{tr:hv_tr_hv_unit_xiliang_stalwarts_lance_cavalry}} for recruitment: %+n,True,,,
2641,effects_description_hv_effect_unit_cap_xiliang_stalwarts_long_spearmen,,{{tr:hv_tr_hv_unit_xiliang_stalwarts_long_spearmen}} for recruitment: %+n,True,,,
2642,effects_description_hv_effect_unit_cap_xiliang_rapid_bear_infantry,,{{tr:hv_tr_hv_unit_xiliang_rapid_bear_infantry}} for recruitment: %+n,True,,,
2643,effects_description_hv_effect_unit_cap_xiliang_elite_halberdiers,,{{tr:hv_tr_hv_unit_xiliang_elite_halberdiers}} for recruitment: %+n,True,,,
2644,effects_description_hv_effect_unit_cap_xiliang_elite_enforcers,,{{tr:hv_tr_hv_unit_xiliang_elite_enforcers}} for recruitment: %+n,True,,,
2645,effects_description_hv_effect_unit_cap_jing_elite_long_axemen,,{{tr:hv_tr_hv_unit_jing_elite_long_axemen}} for recruitment: %+n,True,,,
2646,effects_description_hv_effect_unit_cap_jing_elite_spearmen,,{{tr:hv_tr_hv_unit_jing_elite_spearmen}} for recruitment: %+n,True,,,
2647,effects_description_hv_effect_unit_cap_jing_elite_heavy_bowmen,,{{tr:hv_tr_hv_unit_jing_elite_heavy_bowmen}} for recruitment: %+n,True,,,
2648,effects_description_hv_effect_unit_cap_double_blades,,{{tr:hv_tr_hv_unit_double_blades}} for recruitment: %+n,True,,,
2649,effects_description_hv_effect_unit_cap_iron_walls,,{{tr:hv_tr_hv_unit_iron_walls}} for recruitment: %+n,True,,,
2650,effects_description_hv_effect_unit_cap_rapid_monkeys,,{{tr:hv_tr_hv_unit_rapid_monkeys}} for recruitment: %+n,True,,,
2651,effects_description_hv_effect_unit_cap_imperial_assault_cavalry,,{{tr:hv_tr_hv_unit_imperial_assault_cavalry}} for recruitment: %+n,True,,,
2652,effects_description_hv_effect_unit_cap_imperial_swordsmen,,{{tr:hv_tr_hv_unit_imperial_swordsmen}} for recruitment: %+n,True,,,
2653,effects_description_hv_effect_unit_cap_imperial_halberdier,,{{tr:hv_tr_hv_unit_imperial_halberdier}} for recruitment: %+n,True,,,
2654,effects_description_hv_effect_unit_cap_imperial_firelancer,,{{tr:hv_tr_hv_unit_imperial_firelancer}} for recruitment: %+n,True,,,
2655,effects_description_hv_effect_unit_cap_imperial_lance_cavalry,,{{tr:hv_tr_hv_unit_imperial_lance_cavalry}} for recruitment: %+n,True,,,
2656,effects_description_hv_effect_unit_cap_yellow_dragons,,{{tr:hv_tr_hv_unit_yellow_dragons}} for recruitment: %+n,True,,,
2657,effects_description_hv_effect_unit_cap_azure_dragons,,{{tr:hv_tr_hv_unit_azure_dragons}} for recruitment: %+n,True,,,
2658,effects_description_hv_effect_unit_cap_pearl_dragons,,{{tr:hv_tr_hv_unit_pearl_dragons}} for recruitment: %+n,True,,,
2659,effects_description_hv_effect_unit_cap_onyx_dragons,,{{tr:hv_tr_hv_unit_onyx_dragons}} for recruitment: %+n,True,,,
2660,effects_description_hv_effect_unit_cap_jade_dragons,,{{tr:hv_tr_hv_unit_jade_dragons}} for recruitment: %+n,True,,,
2661,effects_description_hv_effect_unit_cap_protectors_of_heaven,,{{tr:hv_tr_hv_unit_protectors_of_heaven}} for recruitment: %+n,True,,,
2662,effects_description_hv_effect_unit_cap_defenders_of_earth,,{{tr:hv_tr_hv_unit_defenders_of_earth}} for recruitment: %+n,True,,,
2663,effects_description_hv_effect_unit_cap_qiang_axemen,,{{tr:hv_tr_hv_unit_qiang_axemen}} for recruitment: %+n,True,,,
2664,effects_description_hv_effect_unit_cap_qiang_archers,,{{tr:hv_tr_hv_unit_qiang_archers}} for recruitment: %+n,True,,,
2665,effects_description_hv_effect_unit_cap_qiang_spearmen,,{{tr:hv_tr_hv_unit_qiang_spearmen}} for recruitment: %+n,True,,,
2666,effects_description_hv_effect_unit_cap_qiang_radier_cavalry,,{{tr:hv_tr_hv_unit_qiang_radier_cavalry}} for recruitment: %+n,True,,,
2667,effects_description_hv_effect_unit_cap_qiang_mounted_warriors,,{{tr:hv_tr_hv_unit_qiang_mounted_warriors}} for recruitment: %+n,True,,,
2668,effects_description_hv_effect_unit_cap_qiang_mounted_rangers,,{{tr:hv_tr_hv_unit_qiang_mounted_rangers}} for recruitment: %+n,True,,,
2669,effects_description_hv_effect_unit_cap_wu_huan_cavalry,,{{tr:hv_tr_hv_unit_wu_huan_cavalry}} for recruitment: %+n,True,,,
2670,effects_description_hv_effect_unit_cap_barded_wu_huan_cavalry,,{{tr:hv_tr_hv_unit_barded_wu_huan_cavalry}} for recruitment: %+n,True,,,
2671,effects_description_hv_effect_unit_cap_xiongnu_warriors,,{{tr:hv_tr_hv_unit_xiongnu_warriors}} for recruitment: %+n,True,,,
2672,effects_description_hv_effect_unit_cap_xiongnu_cataphracts,,{{tr:hv_tr_hv_unit_xiongnu_cataphracts}} for recruitment: %+n,True,,,
2673,effects_description_hv_effect_unit_cap_xiongnu_mounted_archers,,{{tr:hv_tr_hv_unit_xiongnu_mounted_archers}} for recruitment: %+n,True,,,
2674,effects_description_hv_effect_unit_cap_sogd_warriors,,{{tr:hv_tr_hv_unit_sogd_warriors}} for recruitment: %+n,True,,,
2675,effects_description_hv_effect_unit_cap_xionite_cavalry,,{{tr:hv_tr_hv_unit_xionite_cavalry}} for recruitment: %+n,True,,,
2676,effects_description_hv_effect_unit_cap_shan_yue_warriors,,{{tr:hv_tr_hv_unit_shan_yue_warriors}} for recruitment: %+n,True,,,
2677,effects_description_hv_effect_unit_cap_shan_yue_archers,,{{tr:hv_tr_hv_unit_shan_yue_archers}} for recruitment: %+n,True,,,
2678,effects_description_hv_effect_unit_cap_yue_remnants,,{{tr:hv_tr_hv_unit_yue_remnants}} for recruitment: %+n,True,,,
2679,effects_description_hv_effect_unit_cap_wulingman_long_axemen,,{{tr:hv_tr_hv_unit_wulingman_long_axemen}} for recruitment: %+n,True,,,
2680,effects_description_hv_effect_unit_cap_wulingman_archers,,{{tr:hv_tr_hv_unit_wulingman_archers}} for recruitment: %+n,True,,,
2681,effects_description_hv_effect_unit_cap_trebuchet_ytr,,{{tr:hv_tr_hv_unit_trebuchet_ytr}} for recruitment: %+n,True,,,
2682,effects_description_hv_effect_unit_cap_trebuchet_bastion,,{{tr:hv_tr_hv_unit_trebuchet_bastion}} for recruitment: %+n,True,,,
2683,effects_description_hv_effect_unit_cap_trebuchet,,{{tr:hv_tr_hv_unit_trebuchet}} for recruitment: %+n,True,,,
2684,effects_description_hv_effect_unit_cap_multiple_bolt_crossbow_ytr,,{{tr:hv_tr_hv_unit_multiple_bolt_crossbow_ytr}} for recruitment: %+n,True,,,
2685,effects_description_hv_effect_unit_cap_multiple_bolt_crossbow,,{{tr:hv_tr_hv_unit_multiple_bolt_crossbow}} for recruitment: %+n,True,,,
2686,effects_description_hv_effect_unit_cap_multiple_bolt_crossbow_bastion,,{{tr:hv_tr_hv_unit_multiple_bolt_crossbow_bastion}} for recruitment: %+n,True,,,
2687,effects_description_hv_effect_unit_cap_qingzhou_long_axemen,,{{tr:hv_tr_hv_unit_qingzhou_long_axemen}} for recruitment: %+n,True,,,
2688,effects_description_hv_effect_unit_cap_qingzhou_infantry,,{{tr:hv_tr_hv_unit_qingzhou_infantry}} for recruitment: %+n,True,,,
2689,effects_description_hv_effect_unit_cap_tiger_leopard_cavalry,,{{tr:hv_tr_hv_unit_tiger_leopard_cavalry}} for recruitment: %+n,True,,,
2690,effects_description_hv_effect_unit_cap_buqu_of_left,,{{tr:hv_tr_hv_unit_buqu_of_left}} for recruitment: %+n,True,,,
2691,effects_description_hv_effect_unit_cap_mounted_scouts,,{{tr:hv_tr_hv_unit_mounted_scouts}} for recruitment: %+n,True,,,
2692,effects_description_hv_effect_unit_cap_fellows_of_the_oath,,{{tr:hv_tr_hv_unit_fellows_of_the_oath}} for recruitment: %+n,True,,,
2693,effects_description_hv_effect_unit_cap_white_feathers,,{{tr:hv_tr_hv_unit_white_feathers}} for recruitment: %+n,True,,,
2694,effects_description_hv_effect_unit_cap_jei_fan,,{{tr:hv_tr_hv_unit_jei_fan}} for recruitment: %+n,True,,,
2695,effects_description_hv_effect_unit_cap_blue_turbans,,{{tr:hv_tr_hv_unit_blue_turbans}} for recruitment: %+n,True,,,
2696,effects_description_hv_effect_unit_cap_female_guards,,{{tr:hv_tr_hv_unit_female_guards}} for recruitment: %+n,True,,,
2697,effects_description_hv_effect_unit_cap_house_of_yuan_ji,,{{tr:hv_tr_hv_unit_house_of_yuan_ji}} for recruitment: %+n,True,,,
2698,effects_description_hv_effect_unit_cap_house_of_yuan_swordsmen,,{{tr:hv_tr_hv_unit_house_of_yuan_swordsmen}} for recruitment: %+n,True,,,
2699,effects_description_hv_effect_unit_cap_porcupine_crossbowmen,,{{tr:hv_tr_hv_unit_porcupine_crossbowmen}} for recruitment: %+n,True,,,
2700,effects_description_hv_effect_unit_cap_iron_zhong_royal_guards,,{{tr:hv_tr_hv_unit_iron_zhong_royal_guards}} for recruitment: %+n,True,,,
2701,effects_description_hv_effect_unit_cap_white_horse_fellows,,{{tr:hv_tr_hv_unit_white_horse_fellows}} for recruitment: %+n,True,,,
2702,effects_description_hv_effect_unit_cap_iron_fists_officers,,{{tr:hv_tr_hv_unit_iron_fists_officers}} for recruitment: %+n,True,,,
2703,effects_description_hv_effect_unit_cap_xiliang_elite_barded_cavalry,,{{tr:hv_tr_hv_unit_xiliang_elite_barded_cavalry}} for recruitment: %+n,True,,,
2704,effects_description_hv_effect_unit_cap_xian_chen_ying,,{{tr:hv_tr_hv_unit_xian_chen_ying}} for recruitment: %+n,True,,,
2705,effects_description_hv_effect_unit_cap_beihai_guards,,{{tr:hv_tr_hv_unit_beihai_guards}} for recruitment: %+n,True,,,
2706,effects_description_hv_effect_unit_cap_beihai_mounted_crossbowmen,,{{tr:hv_tr_hv_unit_beihai_mounted_crossbowmen}} for recruitment: %+n,True,,,
2707,effects_description_hv_effect_unit_cap_xuzhou_archers,,{{tr:hv_tr_hv_unit_xuzhou_archers}} for recruitment: %+n,True,,,
2708,effects_description_hv_effect_unit_cap_xuzhou_guardsmen,,{{tr:hv_tr_hv_unit_xuzhou_guardsmen}} for recruitment: %+n,True,,,
2709,effects_description_hv_effect_unit_cap_dan_yang_infantry,,{{tr:hv_tr_hv_unit_dan_yang_infantry}} for recruitment: %+n,True,,,
2710,effects_description_hv_effect_unit_cap_goshawk_cavalry,,{{tr:hv_tr_hv_unit_goshawk_cavalry}} for recruitment: %+n,True,,,
2711,effects_description_hv_effect_unit_cap_fire_bomber,,{{tr:hv_tr_hv_unit_fire_bomber}} for recruitment: %+n,True,,,
2712,effects_description_hv_effect_unit_cap_yuan_rong_crossbowmen,,{{tr:hv_tr_hv_unit_yuan_rong_crossbowmen}} for recruitment: %+n,True,,,
2713,effects_description_hv_effect_unit_cap_southern_assault,,{{tr:hv_tr_hv_unit_southern_assault}} for recruitment: %+n,True,,,
2714,effects_description_hv_effect_unit_cap_chen_peacekeepers,,{{tr:hv_tr_hv_unit_chen_peacekeepers}} for recruitment: %+n,True,,,
2715,effects_description_hv_effect_unit_cap_chen_royal_horseguards,,{{tr:hv_tr_hv_unit_chen_royal_horseguards}} for recruitment: %+n,True,,,
2716,effects_description_hv_effect_unit_cap_taishan_archers_lime,,{{tr:hv_tr_hv_unit_taishan_archers_lime}} for recruitment: %+n,True,,,
2717,effects_description_hv_effect_unit_cap_taishan_assault,,{{tr:hv_tr_hv_unit_taishan_assault}} for recruitment: %+n,True,,,
2718,effects_description_hv_effect_unit_cap_taishan_batters,,{{tr:hv_tr_hv_unit_taishan_batters}} for recruitment: %+n,True,,,
2719,effects_description_hv_effect_unit_cap_fists_of_bandit_queen,,{{tr:hv_tr_hv_unit_fists_of_bandit_queen}} for recruitment: %+n,True,,,
2720,effects_description_hv_effect_unit_cap_black_mountain_bandits,,{{tr:hv_tr_hv_unit_black_mountain_bandits}} for recruitment: %+n,True,,,
2721,effects_description_hv_effect_unit_cap_black_mountain_hunters,,{{tr:hv_tr_hv_unit_black_mountain_hunters}} for recruitment: %+n,True,,,
2722,effects_description_hv_effect_unit_cap_black_mountain_cavalry,,{{tr:hv_tr_hv_unit_black_mountain_cavalry}} for recruitment: %+n,True,,,
2723,effects_description_hv_effect_unit_cap_white_tiger_warriors,,{{tr:hv_tr_hv_unit_white_tiger_warriors}} for recruitment: %+n,True,,,
2724,effects_description_hv_effect_unit_cap_white_tiger_spearmen,,{{tr:hv_tr_hv_unit_white_tiger_spearmen}} for recruitment: %+n,True,,,
2725,effects_description_hv_effect_unit_cap_sabre_guardsmen,,{{tr:hv_tr_hv_unit_sabre_guardsmen}} for recruitment: %+n,True,,,
2726,effects_description_hv_effect_unit_cap_archers_guardsmen,,{{tr:hv_tr_hv_unit_archers_guardsmen}} for recruitment: %+n,True,,,
2727,effects_description_hv_effect_unit_cap_ji_guardsmen,,{{tr:hv_tr_hv_unit_ji_guardsmen}} for recruitment: %+n,True,,,
2728,effects_description_hv_effect_unit_cap_mercenary_captain,,{{tr:hv_tr_hv_unit_mercenary_captain}} for recruitment: %+n,True,,,
2729,effects_description_hv_effect_unit_cap_yuan_shao_captain,,{{tr:hv_tr_hv_unit_yuan_shao_captain}} for recruitment: %+n,True,,,
2730,effects_description_hv_effect_unit_cap_han_settlement_captain,,{{tr:hv_tr_hv_unit_han_settlement_captain}} for recruitment: %+n,True,,,
2731,effects_description_hv_effect_unit_cap_ytr_settlement_captain,,{{tr:hv_tr_hv_unit_ytr_settlement_captain}} for recruitment: %+n,True,,,
2732,effects_description_hv_effect_unit_cap_bandit_imperial_bowmen,,{{tr:hv_tr_hv_unit_bandit_imperial_bowmen}} for recruitment: %+n,True,,,
2733,effects_description_hv_effect_unit_cap_bandit_imperial_juggernaut,,{{tr:hv_tr_hv_unit_bandit_imperial_juggernaut}} for recruitment: %+n,True,,,
2734,effects_description_hv_effect_unit_cap_bandit_imperial_cavalry,,{{tr:hv_tr_hv_unit_bandit_imperial_cavalry}} for recruitment: %+n,True,,,
2735,effects_description_hv_effect_unit_cap_jing_local_noble_family_infantry,,{{tr:hv_tr_hv_unit_jing_local_noble_family_infantry}} for recruitment: %+n,True,,,
2736,effects_description_hv_effect_unit_cap_jing_local_noble_family_archers,,{{tr:hv_tr_hv_unit_jing_local_noble_family_archers}} for recruitment: %+n,True,,,
2737,effects_description_hv_effect_unit_cap_jing_local_noble_family_cavalry,,{{tr:hv_tr_hv_unit_jing_local_noble_family_cavalry}} for recruitment: %+n,True,,,
2738,effects_description_hv_effect_unit_cap_nomad_gang,,{{tr:hv_tr_hv_unit_nomad_gang}} for recruitment: %+n,True,,,
2739,effects_description_hv_effect_unit_cap_nomad_mounted_archers,,{{tr:hv_tr_hv_unit_nomad_mounted_archers}} for recruitment: %+n,True,,,
2740,effects_description_hv_effect_unit_cap_yue_freemen_sabre,,{{tr:hv_tr_hv_unit_yue_freemen_sabre}} for recruitment: %+n,True,,,
2741,effects_description_hv_effect_unit_cap_yue_freemen_hand_ji,,{{tr:hv_tr_hv_unit_yue_freemen_hand_ji}} for recruitment: %+n,True,,,
2742,effects_description_hv_effect_unit_cap_strays_black_mountain,,{{tr:hv_tr_hv_unit_strays_black_mountain}} for recruitment: %+n,True,,,
2743,effects_description_hv_effect_unit_cap_strays_taishan,,{{tr:hv_tr_hv_unit_strays_taishan}} for recruitment: %+n,True,,,
2744,effects_description_hv_effect_unit_cap_strays_white_tiger,,{{tr:hv_tr_hv_unit_strays_white_tiger}} for recruitment: %+n,True,,,
2745,effects_description_hv_effect_unit_cap_beihai_fire_archers,,{{tr:hv_tr_hv_unit_beihai_fire_archers}} for recruitment: %+n,True,,,
2746,effects_description_hv_effect_unit_cap_defector_peoples_warband,,{{tr:hv_tr_hv_unit_defector_peoples_warband}} for recruitment: %+n,True,,,
2747,effects_description_hv_effect_unit_cap_defector_bringers_of_righteousness,,{{tr:hv_tr_hv_unit_defector_bringers_of_righteousness}} for recruitment: %+n,True,,,
2748,effects_description_hv_effect_unit_cap_defector_venerable_wu,,{{tr:hv_tr_hv_unit_defector_venerable_wu}} for recruitment: %+n,True,,,
2749,effects_description_hv_effect_unit_cap_defector_zealots_of_the_way,,{{tr:hv_tr_hv_unit_defector_zealots_of_the_way}} for recruitment: %+n,True,,,
2750,effects_description_hv_effect_unit_cap_defector_poachers,,{{tr:hv_tr_hv_unit_defector_poachers}} for recruitment: %+n,True,,,
2751,effects_description_hv_effect_unit_cap_bandit_crossbowmen,,{{tr:hv_tr_hv_unit_bandit_crossbowmen}} for recruitment: %+n,True,,,
2752,effects_description_hv_effect_unit_cap_bandit_sabre_cavalry,,{{tr:hv_tr_hv_unit_bandit_sabre_cavalry}} for recruitment: %+n,True,,,
2753,effects_description_hv_effect_unit_cap_bandit_spearmen,,{{tr:hv_tr_hv_unit_bandit_spearmen}} for recruitment: %+n,True,,,
2754,effects_description_hv_effect_unit_cap_bandit_axe_guardsmen,,{{tr:hv_tr_hv_unit_bandit_axe_guardsmen}} for recruitment: %+n,True,,,
2755,effects_description_hv_effect_unit_cap_bandit_bow_guardsmen,,{{tr:hv_tr_hv_unit_bandit_bow_guardsmen}} for recruitment: %+n,True,,,
2756,effects_description_hv_effect_unit_cap_bandit_imperial_guardsmen,,{{tr:hv_tr_hv_unit_bandit_imperial_guardsmen}} for recruitment: %+n,True,,,
2757,effects_description_hv_effect_unit_cap_bandit_white_waves,,{{tr:hv_tr_hv_unit_cap_bandit_white_waves}} for recruitment: %+n,True,,,
2758,effects_description_hv_effect_unit_cap_bandit_white_waves_cavalry,,{{tr:hv_tr_hv_unit_cap_bandit_white_wave_cavalry}} for recruitment: %+n,True,,,
2759,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_bandit_infantry_heavy,,Heavy Bandit Infantry,True,,,
2760,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_bandit_infantry_light,,Light Bandit Infantry,True,,,
2761,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_bandit_infantry_medium,,Medium Bandit Infantry,True,,,
2762,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_cavalry_barded_heavy,,Barded Heavy Cavalry,True,,,
2763,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_cavalry_heavy,,Heavy Cavalry,True,,,
2764,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_cavalry_light,,Light Cavalry,True,,,
2765,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_cavalry_medium,,Medium Cavalry,True,,,
2766,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_cavalry_wuhuan_barded_heavy,,Wuhuan Barded Heavy Cavalry,True,,,
2767,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_cavalry_wuhuan_medium,,Wuhuan Medium Cavalry,True,,,
2768,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_infantry_heavy,,Heavy Infantry,True,,,
2769,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_infantry_light,,Light Infantry,True,,,
2770,ground_type_stat_effect_groups_onscreen_name_hv_ground_effect_infantry_medium,,Medium Infantry,True,,,
2771,land_units_onscreen_name_hv_unit_peasant_mob,,農民斧兵,True,,,
2772,land_units_onscreen_name_hv_unit_peasant_spearmen,,農民槍兵,True,,,
2773,land_units_onscreen_name_hv_unit_militia_sabre,,義勇佩刀兵,True,,,
2774,land_units_onscreen_name_hv_unit_militia_spearmen,,義勇槍兵,True,,,
2775,land_units_onscreen_name_hv_unit_militia_archers,,義勇弓兵,True,,,
2776,land_units_onscreen_name_hv_unit_strays_spearmen,,流民槍兵,True,,,
2777,land_units_onscreen_name_hv_unit_strays_arhcers,,流民弓兵,True,,,
2778,land_units_onscreen_name_hv_unit_strays_cavalry,,流民騎兵,True,,,
2779,land_units_onscreen_name_hv_unit_regular_sabre,,正規劍衛,True,,,
2780,land_units_onscreen_name_hv_unit_regular_spearmen,,正規槍兵,True,,,
2781,land_units_onscreen_name_hv_unit_regular_archers,,正規弓兵,True,,,
2782,land_units_onscreen_name_hv_unit_regular_crossbowmen,,正規弩兵,True,,,
2783,land_units_onscreen_name_hv_unit_regular_repeating_crossbowmen,,正規連弩兵,True,,,
2784,land_units_onscreen_name_hv_unit_regular_ji,,正規戟兵,True,,,
2785,land_units_onscreen_name_hv_unit_regular_sabre_cavalry,,正規刀騎兵,True,,,
2786,land_units_onscreen_name_hv_unit_regular_lance_cavalry,,正規槍騎兵,True,,,
2787,land_units_onscreen_name_hv_unit_beihai_sabre,,郡國劍衛,True,,,
2788,land_units_onscreen_name_hv_unit_beihai_assault_cavalry,,郡國突擊騎兵,True,,,
2789,land_units_onscreen_name_hv_unit_beihai_spearmen,,郡國槍兵,True,,,
2790,land_units_onscreen_name_hv_unit_beihai_ji,,郡國戟衛,True,,,
2791,land_units_onscreen_name_hv_unit_beihai_crossbowmen,,郡國弩兵,True,,,
2792,land_units_onscreen_name_hv_unit_beihai_repeating_crossbowmen,,郡國連弩兵,True,,,
2793,land_units_onscreen_name_hv_unit_xiliang_repeating_crossbowmen,,西涼連弩兵,True,,,
2794,land_units_onscreen_name_hv_unit_xiliang_sabre_cavalry,,西涼刀騎兵,True,,,
2795,land_units_onscreen_name_hv_unit_xiliang_spear_cavalry,,西涼槍騎兵,True,,,
2796,land_units_onscreen_name_hv_unit_xiliang_ji,,西涼戟衛,True,,,
2797,land_units_onscreen_name_hv_unit_xiliang_crossbowmen,,西涼弩兵,True,,,
2798,land_units_onscreen_name_hv_unit_xiliang_assault,,西涼突擊步兵,True,,,
2799,land_units_onscreen_name_hv_unit_xiliang_mounted_archers,,西涼馬弓手,True,,,
2800,land_units_onscreen_name_hv_unit_jing_axemen,,荊州斧兵,True,,,
2801,land_units_onscreen_name_hv_unit_jing_archers,,荊州弓兵,True,,,
2802,land_units_onscreen_name_hv_unit_jing_long_swordmen,,荊州偃月刀手,True,,,
2803,land_units_onscreen_name_hv_unit_jing_spearmen,,荊州槍兵,True,,,
2804,land_units_onscreen_name_hv_unit_jing_sabre_cavalry,,荊州刀騎兵,True,,,
2805,land_units_onscreen_name_hv_unit_bandit_axemen,,盜匪斧兵,True,,,
2806,land_units_onscreen_name_hv_unit_bandit_long_axemen,,盜匪長斧兵,True,,,
2807,land_units_onscreen_name_hv_unit_bandit_long_spearmen,,盜匪長槍兵,True,,,
2808,land_units_onscreen_name_hv_unit_bandit_archers,,盜匪弓兵,True,,,
2809,land_units_onscreen_name_hv_unit_warlord_elite_swordsmen,,軍閥精銳劍衛,True,,,
2810,land_units_onscreen_name_hv_unit_warlord_elite_long_swordsmen,,軍閥精銳斬馬劍兵,True,,,
2811,land_units_onscreen_name_hv_unit_warlord_elite_ji,,軍閥精銳戟衛,True,,,
2812,land_units_onscreen_name_hv_unit_warlord_elite_lance_cavalry,,軍閥精銳重裝鐵騎,True,,,
2813,land_units_onscreen_name_hv_unit_beihai_elite_spearmen,,郡國精銳槍衛,True,,,
2814,land_units_onscreen_name_hv_unit_beihai_elite_halberdiers,,郡國精銳重戟衛士,True,,,
2815,land_units_onscreen_name_hv_unit_beihai_elite_crossobwmen,,郡國精銳弩兵,True,,,
2816,land_units_onscreen_name_hv_unit_beihai_elite_repeating_crossobwmen,,郡國精銳連弩兵,True,,,
2817,land_units_onscreen_name_hv_unit_xiliang_stalwarts_lance_cavalry,,隴西精銳槍騎兵,True,,,
2818,land_units_onscreen_name_hv_unit_xiliang_stalwarts_long_spearmen,,隴西精銳長槍衛士,True,,,
2819,land_units_onscreen_name_hv_unit_xiliang_rapid_bear_infantry,,關中精銳鐵錘戰士,True,,,
2820,land_units_onscreen_name_hv_unit_xiliang_elite_halberdiers,,關中精銳重戟衛士,True,,,
2821,land_units_onscreen_name_hv_unit_xiliang_elite_enforcers,,關中精銳護衛,True,,,
2822,land_units_onscreen_name_hv_unit_jing_elite_long_axemen,,荊州精銳長斧衛士,True,,,
2823,land_units_onscreen_name_hv_unit_jing_elite_spearmen,,荊州精銳槍衛,True,,,
2824,land_units_onscreen_name_hv_unit_jing_elite_heavy_bowmen,,荊州精銳重弓手,True,,,
2825,land_units_onscreen_name_hv_unit_double_blades,,雙刃力士,True,,,
2826,land_units_onscreen_name_hv_unit_iron_walls,,鐵壁軍,True,,,
2827,land_units_onscreen_name_hv_unit_rapid_monkeys,,狡猿獵手,True,,,
2828,land_units_onscreen_name_hv_unit_imperial_assault_cavalry,,禁軍突襲騎兵,True,,,
2829,land_units_onscreen_name_hv_unit_imperial_swordsmen,,禁軍劍衛,True,,,
2830,land_units_onscreen_name_hv_unit_imperial_halberdier,,禁軍重戟衛士,True,,,
2831,land_units_onscreen_name_hv_unit_imperial_firelancer,,禁軍火鎗營,True,,,
2832,land_units_onscreen_name_hv_unit_imperial_lance_cavalry,,禁軍重裝鐵騎,True,,,
2833,land_units_onscreen_name_hv_unit_yellow_dragons,,黃龍軍,True,,,
2834,land_units_onscreen_name_hv_unit_azure_dragons,,蒼龍軍,True,,,
2835,land_units_onscreen_name_hv_unit_pearl_dragons,,玥龍軍,True,,,
2836,land_units_onscreen_name_hv_unit_onyx_dragons,,黑龍軍,True,,,
2837,land_units_onscreen_name_hv_unit_jade_dragons,,玉龍軍,True,,,
2838,land_units_onscreen_name_hv_unit_protectors_of_heaven,,皇天衛,True,,,
2839,land_units_onscreen_name_hv_unit_defenders_of_earth,,后土衛 ,True,,,
2840,land_units_onscreen_name_hv_unit_qiang_axemen,,羌人斧兵,True,,,
2841,land_units_onscreen_name_hv_unit_qiang_archers,,羌人射手,True,,,
2842,land_units_onscreen_name_hv_unit_qiang_spearmen,,羌人槍兵,True,,,
2843,land_units_onscreen_name_hv_unit_qiang_radier_cavalry,,羌人突擊騎兵,True,,,
2844,land_units_onscreen_name_hv_unit_qiang_mounted_warriors,,羌人精銳騎兵,True,,,
2845,land_units_onscreen_name_hv_unit_qiang_mounted_rangers,,羌人精銳馬弓手,True,,,
2846,land_units_onscreen_name_hv_unit_wu_huan_cavalry,,烏桓騎兵,True,,,
2847,land_units_onscreen_name_hv_unit_barded_wu_huan_cavalry,,烏桓鐵騎,True,,,
2848,land_units_onscreen_name_hv_unit_xiongnu_warriors,,匈奴勇士,True,,,
2849,land_units_onscreen_name_hv_unit_xiongnu_cataphracts,,匈奴鐵騎,True,,,
2850,land_units_onscreen_name_hv_unit_xiongnu_mounted_archers,,匈奴馬弓手,True,,,
2851,land_units_onscreen_name_hv_unit_sogd_warriors,,粟特勇士,True,,,
2852,land_units_onscreen_name_hv_unit_xionite_cavalry,,粟特鐵騎,True,,,
2853,land_units_onscreen_name_hv_unit_shan_yue_warriors,,山越勇士,True,,,
2854,land_units_onscreen_name_hv_unit_shan_yue_archers,,山越射手,True,,,
2855,land_units_onscreen_name_hv_unit_yue_remnants,,越人遺民,True,,,
2856,land_units_onscreen_name_hv_unit_wulingman_long_axemen,,武陵蠻勇士,True,,,
2857,land_units_onscreen_name_hv_unit_wulingman_archers,,武陵蠻射手,True,,,
2858,land_units_onscreen_name_hv_unit_trebuchet_ytr,,投石機,True,,,
2859,land_units_onscreen_name_hv_unit_trebuchet_bastion,,投石機,True,,,
2860,land_units_onscreen_name_hv_unit_trebuchet,,投石機,True,,,
2861,land_units_onscreen_name_hv_unit_multiple_bolt_crossbow_ytr,,車弩,True,,,
2862,land_units_onscreen_name_hv_unit_multiple_bolt_crossbow,,車弩,True,,,
2863,land_units_onscreen_name_hv_unit_multiple_bolt_crossbow_bastion,,車弩,True,,,
2864,land_units_onscreen_name_hv_unit_qingzhou_long_axemen,,青州長斧兵,True,,,
