Key,Text,Tooltip,English,OverrideByKey,MappedByText,MappedByPattern,Vanilla,PikaMan,Source,File
land_units_onscreen_name_3k_dlc07_unit_metal_northern_veteran_sabre_infantry,{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},True,{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},,,{{tr:3k_dlc07_unit_metal_northern_veteran_sabre_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_dlc07_unit_water_dongzhoubing_marksmen,{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},True,{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},,,{{tr:3k_dlc07_unit_water_dongzhoubing_marksmen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_dlc07_unit_water_northern_mounted_archers,{{tr:3k_dlc07_unit_water_northern_mounted_archers}},True,{{tr:3k_dlc07_unit_water_northern_mounted_archers}},,,{{tr:3k_dlc07_unit_water_northern_mounted_archers}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_dlc07_unit_wood_dongzhoubing_defenders,{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},True,{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},,,{{tr:3k_dlc07_unit_wood_dongzhoubing_defenders}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_dlc07_unit_wood_northern_ji_infantry,{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},True,{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},,,{{tr:3k_dlc07_unit_wood_northern_ji_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_dlc07_unit_wood_northern_spear_guards,{{tr:3k_dlc07_unit_wood_northern_spear_guards}},True,{{tr:3k_dlc07_unit_wood_northern_spear_guards}},,,{{tr:3k_dlc07_unit_wood_northern_spear_guards}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_dlc07_unit_wood_northern_veteran_ji_infantry,{{tr:3k_dlc07_unit_wood_northern_veteran_ji_infantry}},True,{{tr:3k_dlc07_unit_wood_northern_veteran_ji_infantry}},,,{{tr:3k_dlc07_unit_wood_northern_veteran_ji_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_dlc07_unit_wood_northern_veteran_spears,{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},True,{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},,,{{tr:3k_dlc07_unit_wood_northern_veteran_spears}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_3k_main_hero_earth_lady_bian_huilan,卞氏,True,Lady Bian,,,卞氏,,,MappedByPattern,[04]--------------------MTU_events--------------------.loc.tsv
land_units_onscreen_name_3k_main_hero_water_lady_diao_chan,貂蝉,True,Diao Chan,,,貂蝉,貂蝉,,MappedByPattern,[dummy]__MTU_dummy.loc.tsv
land_units_onscreen_name_3k_mtu_general_earth_dong_min,董旻,False,Dong Min,,,董旻,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_general_earth_lady_bian_huilan,杜氏,False,Lady Du,,,杜氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_general_earth_lady_da_qiao,冯氏,False,Lady Feng,,,冯氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_general_earth_lady_dong_peishan,董氏,False,Lady Dong,,,董氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_general_earth_lady_wu_minyu,吴氏,False,Lady Wu,,,吴氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_general_earth_zhang_xun,张勋,False,Zhang Xun,,,张勋,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_general_fire_chunyu_qiong,淳于琼,False,Chunyu Qiong,,,淳于琼,,,MappedByPattern,[01]__MTU_generals__Fire_vanguard.loc.tsv
land_units_onscreen_name_3k_mtu_general_fire_lady_zhang_xingcai,张氏,False,Zhang Xueer,,,张氏,,,MappedByPattern,[01]__MTU_generals__Fire_vanguard.loc.tsv
land_units_onscreen_name_3k_mtu_general_metal_jian_yong,简雍,False,Jian Yong,,,简雍,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_general_metal_lady_ma_lanli,华氏,False,Hua Lanli,,,华氏,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_general_metal_lady_ma_yunlu,马云禄,False,Ma Yunlu,,,马云禄,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_general_metal_lady_wang_liting,伊健丽婷,False,Yijian Liting,,,伊健丽婷,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_general_metal_lady_xiao_qiao,袁氏,False,Yuan Anyang,,,袁氏,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_metal_lady_zhang_jinglan,郑兰,False,Zheng Lan,,,郑兰,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_general_water_cai_yan,蔡琰,False,Cai Yan,,,蔡琰,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_water_hua_xin,华歆,False,Hua Xin,,,华歆,华歆,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_water_lady_dong_bai,董白,False,Dong Bai,,,董白,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_water_lady_gongsun_jinting,侯氏,False,Hou Jinting,,,侯氏,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_water_lady_lu_zheng,陆政,False,Lu Zheng,,,陆政,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_water_lady_zou_yuan,邹氏,False,Zou Yuan,,,邹氏,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_water_yan_xiang,阎象,False,Yan Xiang,,,阎象,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_chen_jiu,庞德,False,Pang De,,,庞德,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_huang_zu,黄祖,False,Huang Zu,,,,黄祖,,Vanilla,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_lady_lu_ji,吕姬,False,Lü Ji,,,吕姬,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_lady_trieu,赵妪,False,Lady Trieu,,,赵妪,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_luo_jun,骆俊,False,Luo Jun,,,骆俊,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_qu_gong,瞿恭,False,Qu Gong,,,瞿恭,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_shen_pei,审配,False,Shen Pei,,,审配,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_general_wood_wu_anguo,武安国,False,Wu Anguo,,,武安国,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_earth_dong_min,董旻,False,Dong Min,,,董旻,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_hero_earth_lady_bian_huilan,杜氏,False,Lady Du,,,杜氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_hero_earth_lady_da_qiao,冯氏,False,Lady Feng,,,冯氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_hero_earth_lady_dong_peishan,董氏,False,Lady Dong,,,董氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_hero_earth_lady_wu_minyu,吴氏,False,Lady Wu,,,吴氏,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_hero_earth_zhang_xun,张勋,False,Zhang Xun,,,张勋,,,MappedByPattern,[01]__MTU_generals__Earth_commander.loc.tsv
land_units_onscreen_name_3k_mtu_hero_fire_chunyu_qiong,淳于琼,False,Chunyu Qiong,,,淳于琼,,,MappedByPattern,[01]__MTU_generals__Fire_vanguard.loc.tsv
land_units_onscreen_name_3k_mtu_hero_fire_lady_zhang_xingcai,张氏,False,Zhang Xueer,,,张氏,,,MappedByPattern,[01]__MTU_generals__Fire_vanguard.loc.tsv
land_units_onscreen_name_3k_mtu_hero_metal_jian_yong,简雍,False,Jian Yong,,,简雍,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_hero_metal_lady_ma_lanli,华氏,False,Hua Lanli,,,华氏,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_hero_metal_lady_ma_yunlu,马云禄,False,Ma Yunlu,,,马云禄,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_hero_metal_lady_wang_liting,伊健丽婷,False,Yijian Liting,,,伊健丽婷,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_hero_metal_lady_xiao_qiao,袁氏,False,Yuan Anyang,,,袁氏,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_metal_lady_zhang_jinglan,郑兰,False,Zheng Lan,,,郑兰,,,MappedByPattern,[01]__MTU_generals__Metal_sentienl.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_cai_yan,蔡琰,False,Cai Yan,,,蔡琰,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_hua_xin,华歆,False,Hua Xin,,,华歆,华歆,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_lady_dong_bai,董白,False,Dong Bai,,,董白,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_lady_gongsun_jinting,侯氏,False,Hou Jinting,,,侯氏,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_lady_lu_zheng,陆政,False,Lu Zheng,,,陆政,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_lady_zou_yuan,邹氏,False,Zou Yuan,,,邹氏,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_water_yan_xiang,阎象,False,Yan Xiang,,,阎象,,,MappedByPattern,[01]__MTU_generals__Water_strategist.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_chen_jiu,庞德,False,Pang De,,,庞德,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_huang_zu,黄祖,False,Huang Zu,,,,黄祖,,Vanilla,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_lady_lu_ji,吕姬,False,Lü Ji,,,吕姬,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_lady_trieu,赵妪,False,Lady Trieu,,,赵妪,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_luo_jun,骆俊,False,Luo Jun,,,骆俊,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_qu_gong,瞿恭,False,Qu Gong,,,瞿恭,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_shen_pei,审配,False,Shen Pei,,,审配,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_3k_mtu_hero_wood_wu_anguo,武安国,False,Wu Anguo,,,武安国,,,MappedByPattern,[01]__MTU_generals__Wood_champion.loc.tsv
land_units_onscreen_name_ep_general_sima_jiong,张方,False,Zhang Fang,,,张方,,,MappedByPattern,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_general_sima_wei,蒋钦,False,Jiang Qin,,,蒋钦,,,MappedByPattern,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_hero_sima_jiong,张方,False,Zhang Fang,,,张方,,,MappedByPattern,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_ep_hero_sima_wei,蒋钦,False,Jiang Qin,,,蒋钦,,,MappedByPattern,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_hv_general_fire_ji_ling,纪灵,False,Ji Ling,,,纪灵,,,MappedByPattern,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_hv_hero_fire_ji_ling,纪灵,False,Ji Ling,,,纪灵,,,MappedByPattern,hv_TEXT_cb_loadout.loc.tsv
land_units_onscreen_name_hv_unit_azure_dragons,{{tr:hv_unit_azure_dragons}},True,{{tr:hv_unit_azure_dragons}},,,{{tr:hv_unit_azure_dragons}},,青龙军,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_2h_spear_cavalry,{{tr:hv_unit_bandits_2h_spear_cavalry}},True,{{tr:hv_unit_bandits_2h_spear_cavalry}},,,{{tr:hv_unit_bandits_2h_spear_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_2h_spear_infantry,{{tr:hv_unit_bandits_2h_spear_infantry}},True,{{tr:hv_unit_bandits_2h_spear_infantry}},,,{{tr:hv_unit_bandits_2h_spear_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_archers,{{tr:hv_unit_bandits_archers}},True,{{tr:hv_unit_bandits_archers}},,,{{tr:hv_unit_bandits_archers}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_axe_infantry,{{tr:hv_unit_bandits_axe_infantry}},True,{{tr:hv_unit_bandits_axe_infantry}},,,{{tr:hv_unit_bandits_axe_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_captain,{{tr:hv_unit_bandits_captain}},True,{{tr:hv_unit_bandits_captain}},,,{{tr:hv_unit_bandits_captain}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_children_of_the_forest,{{tr:hv_unit_bandits_children_of_the_forest}},True,{{tr:hv_unit_bandits_children_of_the_forest}},,,{{tr:hv_unit_bandits_children_of_the_forest}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_drifting_warmongers,{{tr:hv_unit_bandits_drifting_warmongers}},True,{{tr:hv_unit_bandits_drifting_warmongers}},,,{{tr:hv_unit_bandits_drifting_warmongers}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_blood_seekers,{{tr:hv_unit_bandits_elite_blood_seekers}},True,{{tr:hv_unit_bandits_elite_blood_seekers}},,,{{tr:hv_unit_bandits_elite_blood_seekers}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_cunning_monkeys,{{tr:hv_unit_bandits_elite_cunning_monkeys}},True,{{tr:hv_unit_bandits_elite_cunning_monkeys}},,,{{tr:hv_unit_bandits_elite_cunning_monkeys}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_fire_fiends,{{tr:hv_unit_bandits_elite_fire_fiends}},True,{{tr:hv_unit_bandits_elite_fire_fiends}},,,{{tr:hv_unit_bandits_elite_fire_fiends}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_iron_walls,{{tr:hv_unit_bandits_elite_iron_walls}},True,{{tr:hv_unit_bandits_elite_iron_walls}},,,{{tr:hv_unit_bandits_elite_iron_walls}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_jia_long,{{tr:hv_unit_bandits_elite_jia_long}},True,{{tr:hv_unit_bandits_elite_jia_long}},,,{{tr:hv_unit_bandits_elite_jia_long}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_ren_xia,{{tr:hv_unit_bandits_elite_ren_xia}},True,{{tr:hv_unit_bandits_elite_ren_xia}},,,{{tr:hv_unit_bandits_elite_ren_xia}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_two_blades,{{tr:hv_unit_bandits_elite_two_blades}},True,{{tr:hv_unit_bandits_elite_two_blades}},,,{{tr:hv_unit_bandits_elite_two_blades}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_elite_you_shi_cavalry,{{tr:hv_unit_bandits_elite_you_shi_cavalry}},True,{{tr:hv_unit_bandits_elite_you_shi_cavalry}},,,{{tr:hv_unit_bandits_elite_you_shi_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_fanatics,{{tr:hv_unit_bandits_fanatics}},True,{{tr:hv_unit_bandits_fanatics}},,,{{tr:hv_unit_bandits_fanatics}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_heroic_outlaws,{{tr:hv_unit_bandits_heroic_outlaws}},True,{{tr:hv_unit_bandits_heroic_outlaws}},,,{{tr:hv_unit_bandits_heroic_outlaws}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_men_of_thunder,{{tr:hv_unit_bandits_men_of_thunder}},True,{{tr:hv_unit_bandits_men_of_thunder}},,,{{tr:hv_unit_bandits_men_of_thunder}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bandits_sabre_cavalry,{{tr:hv_unit_bandits_sabre_cavalry}},True,{{tr:hv_unit_bandits_sabre_cavalry}},,,{{tr:hv_unit_bandits_sabre_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_beihai_fury_crossbowmen,{{tr:hv_unit_beihai_fury_crossbowmen}},True,{{tr:hv_unit_beihai_fury_crossbowmen}},,,{{tr:hv_unit_beihai_fury_crossbowmen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_beihai_fury_mace,{{tr:hv_unit_beihai_fury_mace}},True,{{tr:hv_unit_beihai_fury_mace}},,,{{tr:hv_unit_beihai_fury_mace}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_black_mountain_bandits,{{tr:hv_unit_black_mountain_bandits}},True,{{tr:hv_unit_black_mountain_bandits}},,,{{tr:hv_unit_black_mountain_bandits}},,黑山匪徒,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_black_mountain_bandits_javelineer,{{tr:hv_unit_black_mountain_bandits_javelineer}},True,{{tr:hv_unit_black_mountain_bandits_javelineer}},,,{{tr:hv_unit_black_mountain_bandits_javelineer}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_blue_turban_infantry,{{tr:hv_unit_blue_turban_infantry}},True,{{tr:hv_unit_blue_turban_infantry}},,,{{tr:hv_unit_blue_turban_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_bomb_thrower,{{tr:hv_unit_bomb_thrower}},True,{{tr:hv_unit_bomb_thrower}},,,{{tr:hv_unit_bomb_thrower}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_2h_axemen,{{tr:hv_unit_buqu_2h_axemen}},True,{{tr:hv_unit_buqu_2h_axemen}},,,{{tr:hv_unit_buqu_2h_axemen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_2h_spear_cavalry,{{tr:hv_unit_buqu_2h_spear_cavalry}},True,{{tr:hv_unit_buqu_2h_spear_cavalry}},,,{{tr:hv_unit_buqu_2h_spear_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_archer_cavalry,{{tr:hv_unit_buqu_archer_cavalry}},True,{{tr:hv_unit_buqu_archer_cavalry}},,,{{tr:hv_unit_buqu_archer_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_archers,{{tr:hv_unit_buqu_archers}},True,{{tr:hv_unit_buqu_archers}},,,{{tr:hv_unit_buqu_archers}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_axemen,{{tr:hv_unit_buqu_axemen}},True,{{tr:hv_unit_buqu_axemen}},,,{{tr:hv_unit_buqu_axemen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_crossbowmen,{{tr:hv_unit_buqu_crossbowmen}},True,{{tr:hv_unit_buqu_crossbowmen}},,,{{tr:hv_unit_buqu_crossbowmen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_ji_infantry,{{tr:hv_unit_buqu_ji_infantry}},True,{{tr:hv_unit_buqu_ji_infantry}},,,{{tr:hv_unit_buqu_ji_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_of_the_left,{{tr:hv_unit_buqu_of_the_left}},True,{{tr:hv_unit_buqu_of_the_left}},,,{{tr:hv_unit_buqu_of_the_left}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_raid_cavalry,{{tr:hv_unit_buqu_raid_cavalry}},True,{{tr:hv_unit_buqu_raid_cavalry}},,,{{tr:hv_unit_buqu_raid_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_rep_crossbowmen,{{tr:hv_unit_buqu_rep_crossbowmen}},True,{{tr:hv_unit_buqu_rep_crossbowmen}},,,{{tr:hv_unit_buqu_rep_crossbowmen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_sabre_cavalry,{{tr:hv_unit_buqu_sabre_cavalry}},True,{{tr:hv_unit_buqu_sabre_cavalry}},,,{{tr:hv_unit_buqu_sabre_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_sabre_infantry,{{tr:hv_unit_buqu_sabre_infantry}},True,{{tr:hv_unit_buqu_sabre_infantry}},,,{{tr:hv_unit_buqu_sabre_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_buqu_spearmen,{{tr:hv_unit_buqu_spearmen}},True,{{tr:hv_unit_buqu_spearmen}},,,{{tr:hv_unit_buqu_spearmen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_chen_crossbow_defenders,{{tr:hv_unit_chen_crossbow_defenders}},True,{{tr:hv_unit_chen_crossbow_defenders}},,,{{tr:hv_unit_chen_crossbow_defenders}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_chen_peacekeepers_crossbowmen,{{tr:hv_unit_chen_peacekeepers_crossbowmen}},True,{{tr:hv_unit_chen_peacekeepers_crossbowmen}},,,{{tr:hv_unit_chen_peacekeepers_crossbowmen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_chen_peacekeepers_halberd_infantry,{{tr:hv_unit_chen_peacekeepers_halberd_infantry}},True,{{tr:hv_unit_chen_peacekeepers_halberd_infantry}},,,{{tr:hv_unit_chen_peacekeepers_halberd_infantry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_chen_rep_crossbow_defenders,{{tr:hv_unit_chen_rep_crossbow_defenders}},True,{{tr:hv_unit_chen_rep_crossbow_defenders}},,,{{tr:hv_unit_chen_rep_crossbow_defenders}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_chen_royal_guard_cavalry,{{tr:hv_unit_chen_royal_guard_cavalry}},True,{{tr:hv_unit_chen_royal_guard_cavalry}},,,{{tr:hv_unit_chen_royal_guard_cavalry}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_chen_spear_defenders,{{tr:hv_unit_chen_spear_defenders}},True,{{tr:hv_unit_chen_spear_defenders}},,,{{tr:hv_unit_chen_spear_defenders}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_dan_yang_archers,{{tr:hv_unit_dan_yang_archers}},True,{{tr:hv_unit_dan_yang_archers}},,,{{tr:hv_unit_dan_yang_archers}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_dan_yang_infantry,{{tr:hv_unit_dan_yang_infantry}},True,{{tr:hv_unit_dan_yang_infantry}},,,{{tr:hv_unit_dan_yang_infantry}},,丹阳兵,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_dan_yang_spearmen,{{tr:hv_unit_dan_yang_spearmen}},True,{{tr:hv_unit_dan_yang_spearmen}},,,{{tr:hv_unit_dan_yang_spearmen}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_defenders_of_earth,{{tr:hv_unit_defenders_of_earth}},True,{{tr:hv_unit_defenders_of_earth}},,,{{tr:hv_unit_defenders_of_earth}},,坤地护军,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_defenders_of_earth_might,{{tr:hv_unit_defenders_of_earth_might}},True,{{tr:hv_unit_defenders_of_earth_might}},,,{{tr:hv_unit_defenders_of_earth_might}},,,MappedByPattern,hv_TEXT_unit_name.loc.tsv
land_units_onscreen_name_hv_unit_destroyer_of_traitors,{{tr:hv_unit_destroyer_of_traitors}},True,{{tr:hv_unit_destroyer_of_traitors}},,,{{tr:hv_unit_destroyer_of_traitors}},,平叛义军,MappedByPattern,hv_TEXT_unit_name.loc.tsv
