Key,English,MappedZhcn,SourceZhcn,VanillaZhcn,IascusZhcn,ProcrastinatorZhcn,DiffZhcn,DiffZhtw,MappedZhtw,SourceZhtw,VanillaZhtw,IascusZhtw,ProcrastinatorZhtw,Skill
character_skills_localised_description_hv_skill_ability_inspection_healer,A look at the battlefield with remarkable insight.,以非凡的观察力纵观战场。,PikaMan,,以非凡的观察力纵观战场。,以非凡的观察力纵观战场。,False,False,以非凡的觀察力縱觀戰場。,PikaMan,,以非凡的觀察力縱觀戰場。,以非凡的觀察力縱觀戰場。,hv_ability_inspection
character_skills_localised_description_hv_skill_ability_inspection_resolve,A look at the battlefield with remarkable insight.,以非凡的观察力纵观战场。,MappedByPattern,,以非凡的观察力纵观战场。,以非凡的观察力纵观战场。,False,False,以非凡的觀察力縱觀戰場。,MappedByPattern,,以非凡的觀察力縱觀戰場。,以非凡的觀察力縱觀戰場。,hv_ability_inspection
unit_abilities_tooltip_text_hv_ability_inspection,A look at the battlefield with remarkable insight.,以非凡的观察力纵观战场。,PikaMan,,以非凡的观察力纵观战场。,以非凡的观察力纵观战场。,False,False,以非凡的觀察力縱觀戰場。,PikaMan,,以非凡的觀察力縱觀戰場。,以非凡的觀察力縱觀戰場。,hv_ability_inspection
character_skills_localised_name_hv_skill_ability_judgement,Judgement,慎断,PikaMan,,慎断,慎断,False,True,明察秋毫,MappedByText,,明察秋毫,慎斷,hv_ability_judgement
special_ability_phases_onscreen_name_hv_ability_judgement,Judgement,慎断,PikaMan,,慎断,慎断,False,True,明察秋毫,MappedByText,,明察秋毫,慎斷,hv_ability_judgement
unit_abilities_onscreen_name_hv_ability_judgement,Judgement,慎断,PikaMan,,慎断,慎断,False,True,明察秋毫,MappedByText,,明察秋毫,慎斷,hv_ability_judgement
unit_ability_types_localised_description_hv_ability_judgement,Judgement,慎断,PikaMan,,慎断,慎断,False,True,明察秋毫,MappedByText,,明察秋毫,慎斷,hv_ability_judgement
unit_abilities_tooltip_text_hv_ability_judgement,A warrior will only fight at their best when they are sure-footed.,根基固则力稳,MappedByPattern,,根基固则力稳,根基固则力稳。,True,True,對自己有信心，戰士才能完全發揮實力。,MappedByPattern,,對自己有信心，戰士才能完全發揮實力。,根基固則力穩。,hv_ability_judgement
character_skills_localised_name_hv_skill_ability_kingmaker_cunning,Kingmaker,王佐,MappedByPattern,,王佐,王佐,False,False,王佐,MappedByPattern,,王佐,王佐,hv_ability_kingmaker
special_ability_phases_onscreen_name_hv_ability_kingmaker,Kingmaker,王佐,PikaMan,,王佐,王佐,False,False,王佐,PikaMan,,王佐,王佐,hv_ability_kingmaker
unit_abilities_onscreen_name_hv_ability_kingmaker,Kingmaker,王佐,PikaMan,,王佐,王佐,False,False,王佐,PikaMan,,王佐,王佐,hv_ability_kingmaker
unit_ability_types_localised_description_hv_ability_kingmaker,Kingmaker,王佐,PikaMan,,王佐,王佐,False,False,王佐,PikaMan,,王佐,王佐,hv_ability_kingmaker
character_skills_localised_description_hv_skill_ability_kingmaker_cunning,Xun Yu has the power to influence the emperor. No one doubts his reputation.,「吾之子房也。」,Procrastinator,,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,「吾之子房也。」,False,False,「吾之子房也。」,Procrastinator,,荀彧是位有能輔佐帝王之士，沒有人會懷疑這一點。,「吾之子房也。」,hv_ability_kingmaker
unit_abilities_tooltip_text_hv_ability_kingmaker,Xun Yu has the power to influence the emperor. No one doubts his reputation.,「吾之子房也。」,Procrastinator,,荀彧是位有能辅佐帝王之士，没有人会怀疑这一点。,「吾之子房也。」,False,False,「吾之子房也。」,Procrastinator,,荀彧是位有能輔佐帝王之士，沒有人會懷疑這一點。,「吾之子房也。」,hv_ability_kingmaker
character_skills_localised_name_hv_skill_ability_knowledge_of_the_body,Knowledge of the Body,体识,PikaMan,体识,体识,体识,False,True,身之識見,Vanilla,身之識見,身之識見,體識,hv_ability_knowledge_of_the_body
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_body,Knowledge of the Body,体识,PikaMan,体识,体识,体识,False,True,身之識見,Vanilla,身之識見,身之識見,體識,hv_ability_knowledge_of_the_body
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_body,Knowledge of the Body,体识,PikaMan,体识,体识,体识,False,True,身之識見,Vanilla,身之識見,身之識見,體識,hv_ability_knowledge_of_the_body
unit_ability_types_localised_description_hv_ability_knowledge_of_the_body,Knowledge of the Body,体识,PikaMan,体识,体识,体识,False,True,身之識見,Vanilla,身之識見,身之識見,體識,hv_ability_knowledge_of_the_body
character_skills_localised_description_hv_skill_ability_knowledge_of_the_body,"Sometimes it's not what you hit or how hard, but where.",力不在大，而在于准,Vanilla,力不在大，而在于准,力不在大，而在于准,力不在大，而在于准。,True,True,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,Vanilla,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,力不在大，而在於準。,hv_ability_knowledge_of_the_body
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_body,"Sometimes it's not what you hit or how hard, but where.",力不在大，而在于准,Vanilla,力不在大，而在于准,力不在大，而在于准,力不在大，而在于准。,True,True,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,Vanilla,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,有時重點不在打中了什麼、打得多用力，而是打在哪裡。,力不在大，而在於準。,hv_ability_knowledge_of_the_body
character_skills_localised_name_hv_skill_ability_knowledge_of_the_mind,Knowledge of the Mind,心识,PikaMan,心识,心识,心识,False,True,心之識見,Vanilla,心之識見,心之識見,心識,hv_ability_knowledge_of_the_mind
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_mind,Knowledge of the Mind,心识,PikaMan,心识,心识,心识,False,True,心之識見,Vanilla,心之識見,心之識見,心識,hv_ability_knowledge_of_the_mind
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_mind,Knowledge of the Mind,心识,PikaMan,心识,心识,心识,False,True,心之識見,Vanilla,心之識見,心之識見,心識,hv_ability_knowledge_of_the_mind
unit_ability_types_localised_description_hv_ability_knowledge_of_the_mind,Knowledge of the Mind,心识,PikaMan,心识,心识,心识,False,True,心之識見,Vanilla,心之識見,心之識見,心識,hv_ability_knowledge_of_the_mind
character_skills_localised_description_hv_skill_ability_knowledge_of_the_mind,If you can conquer the mind of the enemy then half the battle is won.,用兵之道，攻心为上,Vanilla,用兵之道，攻心为上,用兵之道，攻心为上,用兵之道，攻心为上。,True,True,若能征服敵軍的軍心，戰鬥便贏了一半。,Vanilla,若能征服敵軍的軍心，戰鬥便贏了一半。,若能征服敵軍的軍心，戰鬥便贏了一半。,用兵之道，攻心爲上。,hv_ability_knowledge_of_the_mind
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_mind,If you can conquer the mind of the enemy then half the battle is won.,用兵之道，攻心为上,Vanilla,用兵之道，攻心为上,用兵之道，攻心为上,用兵之道，攻心为上。,True,True,若能征服敵軍的軍心，戰鬥便贏了一半。,Vanilla,若能征服敵軍的軍心，戰鬥便贏了一半。,若能征服敵軍的軍心，戰鬥便贏了一半。,用兵之道，攻心爲上。,hv_ability_knowledge_of_the_mind
character_skills_localised_name_hv_skill_ability_knowledge_of_the_spirit,Knowledge of the Spirit,神识,PikaMan,神识,神识,神识,False,True,靈之識見,Vanilla,靈之識見,靈之識見,神識,hv_ability_knowledge_of_the_spirit
special_ability_phases_onscreen_name_hv_ability_knowledge_of_the_spirit,Knowledge of the Spirit,神识,PikaMan,神识,神识,神识,False,True,靈之識見,Vanilla,靈之識見,靈之識見,神識,hv_ability_knowledge_of_the_spirit
unit_abilities_onscreen_name_hv_ability_knowledge_of_the_spirit,Knowledge of the Spirit,神识,PikaMan,神识,神识,神识,False,True,靈之識見,Vanilla,靈之識見,靈之識見,神識,hv_ability_knowledge_of_the_spirit
unit_ability_types_localised_description_hv_ability_knowledge_of_the_spirit,Knowledge of the Spirit,神识,PikaMan,神识,神识,神识,False,True,靈之識見,Vanilla,靈之識見,靈之識見,神識,hv_ability_knowledge_of_the_spirit
character_skills_localised_description_hv_skill_ability_knowledge_of_the_spirit,"True strength lies not in the mind or body, but within the spirit.",不在身心，而在其神,Vanilla,不在身心，而在其神,不在身心，而在其神,不在身心，而在其神。,True,True,真正的力量不在身體也不在心思，而是在靈魂中。,Vanilla,真正的力量不在身體也不在心思，而是在靈魂中。,真正的力量不在身體也不在心思，而是在靈魂中。,不在身心，而在其神。,hv_ability_knowledge_of_the_spirit
unit_abilities_tooltip_text_hv_ability_knowledge_of_the_spirit,"True strength lies not in the mind or body, but within the spirit.",不在身心，而在其神,Vanilla,不在身心，而在其神,不在身心，而在其神,不在身心，而在其神。,True,True,真正的力量不在身體也不在心思，而是在靈魂中。,Vanilla,真正的力量不在身體也不在心思，而是在靈魂中。,真正的力量不在身體也不在心思，而是在靈魂中。,不在身心，而在其神。,hv_ability_knowledge_of_the_spirit
character_skills_localised_name_hv_skill_ability_mark_target_authority,Mark Target,丛矢,Procrastinator,,瞄定,丛矢,False,True,瞄定,MappedByPattern,,瞄定,叢矢,hv_ability_mark_target
character_skills_localised_name_hv_skill_ability_mark_target_cunning,Mark Target,丛矢,Procrastinator,,瞄定,丛矢,False,True,瞄定,MappedByPattern,,瞄定,叢矢,hv_ability_mark_target
character_skills_localised_name_hv_skill_ability_mark_target_expertise,Mark Target,丛矢,Procrastinator,,瞄定,丛矢,False,True,瞄定,MappedByPattern,,瞄定,叢矢,hv_ability_mark_target
character_skills_localised_name_hv_skill_ability_mark_target_resolve,Mark Target,丛矢,MappedByPattern,,,,True,True,瞄定,MappedByPattern,,,,hv_ability_mark_target
character_skills_localised_name_hv_skill_ability_mark_target_scholar,Mark Target,丛矢,MappedByPattern,,,,True,True,瞄定,MappedByPattern,,,,hv_ability_mark_target
special_ability_phases_onscreen_name_hv_ability_mark_target,Mark Target,丛矢,Procrastinator,,瞄定,丛矢,False,True,瞄定,MappedByPattern,,瞄定,叢矢,hv_ability_mark_target
unit_abilities_onscreen_name_hv_ability_mark_target,Mark Target,丛矢,Procrastinator,,瞄定,丛矢,False,True,瞄定,MappedByPattern,,瞄定,叢矢,hv_ability_mark_target
unit_ability_types_localised_description_hv_ability_mark_target,Mark Target,丛矢,Procrastinator,,瞄定,丛矢,False,True,瞄定,MappedByPattern,,瞄定,叢矢,hv_ability_mark_target
character_skills_localised_description_hv_skill_ability_mark_target_authority,Choose the targets to focus fire.,选定目标集中射击。,MappedByPattern,,选定目标集中射击。,目标只有一个。,True,True,選定目標集中射擊。,MappedByPattern,,選定目標集中射擊。,目標只有一個。,hv_ability_mark_target
character_skills_localised_description_hv_skill_ability_mark_target_cunning,Choose the targets to focus fire.,选定目标集中射击。,MappedByPattern,,选定目标集中射击。,目标只有一个。,True,True,選定目標集中射擊。,MappedByPattern,,選定目標集中射擊。,目標只有一個。,hv_ability_mark_target
character_skills_localised_description_hv_skill_ability_mark_target_expertise,Choose the targets to focus fire.,选定目标集中射击。,MappedByPattern,,选定目标集中射击。,目标只有一个。,True,True,選定目標集中射擊。,MappedByPattern,,選定目標集中射擊。,目標只有一個。,hv_ability_mark_target
character_skills_localised_description_hv_skill_ability_mark_target_resolve,Choose the targets to focus fire.,选定目标集中射击。,MappedByPattern,,,,True,True,選定目標集中射擊。,MappedByPattern,,,,hv_ability_mark_target
character_skills_localised_description_hv_skill_ability_mark_target_scholar,Choose the targets to focus fire.,选定目标集中射击。,MappedByPattern,,,,True,True,選定目標集中射擊。,MappedByPattern,,,,hv_ability_mark_target
unit_abilities_tooltip_text_hv_ability_mark_target,Choose the targets to focus fire.,选定目标集中射击。,MappedByPattern,,选定目标集中射击。,目标只有一个。,True,True,選定目標集中射擊。,MappedByPattern,,選定目標集中射擊。,目標只有一個。,hv_ability_mark_target
character_skills_localised_name_hv_skill_ability_mortal_strike_authority,Mortal Strike,致命一击,MappedByPattern,,致命一击,浴血,True,True,致命一擊,MappedByPattern,,致命一擊,浴血,hv_ability_mortal_strike
character_skills_localised_name_hv_skill_ability_mortal_strike_expertise,Mortal Strike,致命一击,MappedByPattern,,致命一击,浴血,True,True,致命一擊,MappedByPattern,,致命一擊,浴血,hv_ability_mortal_strike
character_skills_localised_name_hv_skill_ability_mortal_strike_instinct,Mortal Strike,致命一击,MappedByPattern,,致命一击,浴血,True,True,致命一擊,MappedByPattern,,致命一擊,浴血,hv_ability_mortal_strike
special_ability_phases_onscreen_name_hv_ability_mortal_strike,Mortal Strike,致命一击,MappedByPattern,,致命一击,浴血,True,True,致命一擊,MappedByPattern,,致命一擊,浴血,hv_ability_mortal_strike
unit_abilities_onscreen_name_hv_ability_mortal_strike,Mortal Strike,致命一击,MappedByPattern,,致命一击,浴血,True,True,致命一擊,MappedByPattern,,致命一擊,浴血,hv_ability_mortal_strike
unit_ability_types_localised_description_hv_ability_mortal_strike,Mortal Strike,致命一击,MappedByPattern,,致命一击,浴血,True,True,致命一擊,MappedByPattern,,致命一擊,浴血,hv_ability_mortal_strike
character_skills_localised_description_hv_skill_ability_mortal_strike_authority,Delivers a very powerful blow.,可发出非常有力的一击。,MappedByPattern,,可发出非常有力的一击。,浴血奋战，雷霆万钧。,True,True,可發出非常有力的一擊。,MappedByPattern,,可發出非常有力的一擊。,浴血奮戰，雷霆萬鈞。,hv_ability_mortal_strike
character_skills_localised_description_hv_skill_ability_mortal_strike_expertise,Delivers a very powerful blow.,可发出非常有力的一击。,MappedByPattern,,可发出非常有力的一击。,浴血奋战，雷霆万钧。,True,True,可發出非常有力的一擊。,MappedByPattern,,可發出非常有力的一擊。,浴血奮戰，雷霆萬鈞。,hv_ability_mortal_strike
character_skills_localised_description_hv_skill_ability_mortal_strike_instinct,Delivers a very powerful blow.,可发出非常有力的一击。,MappedByPattern,,可发出非常有力的一击。,浴血奋战，雷霆万钧。,True,True,可發出非常有力的一擊。,MappedByPattern,,可發出非常有力的一擊。,浴血奮戰，雷霆萬鈞。,hv_ability_mortal_strike
unit_abilities_tooltip_text_hv_ability_mortal_strike,Delivers a very powerful blow.,可发出非常有力的一击。,MappedByPattern,,可发出非常有力的一击。,浴血奋战，雷霆万钧。,True,True,可發出非常有力的一擊。,MappedByPattern,,可發出非常有力的一擊。,浴血奮戰，雷霆萬鈞。,hv_ability_mortal_strike
character_skills_localised_name_hv_skill_ability_oil_bomb_cunning,Oil Pot,油罐,MappedByPattern,,油罐,油罐,False,False,油罐,MappedByPattern,,油罐,油罐,hv_ability_oil_bomb
special_ability_phases_onscreen_name_hv_ability_oil_bomb,Oil Pot,油罐,PikaMan,,油罐,油罐,False,False,油罐,PikaMan,,油罐,油罐,hv_ability_oil_bomb
unit_abilities_onscreen_name_hv_ability_oil_bomb,Oil Pot,油罐,PikaMan,,油罐,油罐,False,False,油罐,PikaMan,,油罐,油罐,hv_ability_oil_bomb
unit_ability_types_localised_description_hv_ability_oil_bomb,Oil Pot,油罐,PikaMan,,油罐,油罐,False,False,油罐,PikaMan,,油罐,油罐,hv_ability_oil_bomb
character_skills_localised_description_hv_skill_ability_oil_bomb_cunning,Throw a sticky pot of oil onto the enemy.,扔掷易燃油罐至目标敌人。,Procrastinator,,扔掷黏糊糊油罐至目标敌人。,扔掷易燃油罐至目标敌人。,False,False,扔擲易燃油罐至目標敵人。,Procrastinator,,扔擲黏糊糊油罐至目標敵人。,扔擲易燃油罐至目標敵人。,hv_ability_oil_bomb
unit_abilities_tooltip_text_hv_ability_oil_bomb,Throw a sticky pot of oil onto the enemy.,扔掷易燃油罐至目标敌人。,Procrastinator,,扔掷黏糊糊油罐至目标敌人。,扔掷易燃油罐至目标敌人。,False,False,扔擲易燃油罐至目標敵人。,Procrastinator,,扔擲黏糊糊油罐至目標敵人。,扔擲易燃油罐至目標敵人。,hv_ability_oil_bomb
character_skills_localised_name_hv_skill_ability_order_of_tyrant_authority,Mettlesome Advance,捣穴,Procrastinator,,突飞猛进,捣穴,False,True,突飛猛進,MappedByPattern,,突飛猛進,搗穴,hv_ability_order_of_tyrant
character_skills_localised_name_hv_skill_ability_order_of_tyrant_instinct,Mettlesome Advance,捣穴,Procrastinator,,突飞猛进,捣穴,False,True,突飛猛進,MappedByPattern,,突飛猛進,搗穴,hv_ability_order_of_tyrant
character_skills_localised_name_hv_skill_ability_order_of_tyrant_resolve,Mettlesome Advance,捣穴,Procrastinator,,突飞猛进,捣穴,False,True,突飛猛進,MappedByPattern,,突飛猛進,搗穴,hv_ability_order_of_tyrant
special_ability_phases_onscreen_name_hv_ability_order_of_tyrant,Mettlesome Advance,捣穴,Procrastinator,,突飞猛进,捣穴,False,True,突飛猛進,MappedByPattern,,突飛猛進,搗穴,hv_ability_order_of_tyrant
unit_abilities_onscreen_name_hv_ability_order_of_tyrant,Mettlesome Advance,捣穴,Procrastinator,,突飞猛进,捣穴,False,True,突飛猛進,MappedByPattern,,突飛猛進,搗穴,hv_ability_order_of_tyrant
unit_ability_types_localised_description_hv_ability_order_of_tyrant,Mettlesome Advance,捣穴,Procrastinator,,突飞猛进,捣穴,False,True,突飛猛進,MappedByPattern,,突飛猛進,搗穴,hv_ability_order_of_tyrant
character_skills_localised_description_hv_skill_ability_order_of_tyrant_authority,Pride and confidence go hand in hand.,傲慢即信心所在。,MappedByPattern,,傲慢即信心所在。,犁庭扫穴，无坚不摧。,True,True,傲慢即信心所在。,MappedByPattern,,傲慢即信心所在。,犁庭掃穴，無堅不摧。,hv_ability_order_of_tyrant
character_skills_localised_description_hv_skill_ability_order_of_tyrant_resolve,Pride and confidence go hand in hand.,傲慢即信心所在。,MappedByPattern,,傲慢即信心所在。,犁庭扫穴，无坚不摧。,True,True,傲慢即信心所在。,MappedByPattern,,傲慢即信心所在。,犁庭掃穴，無堅不摧。,hv_ability_order_of_tyrant
unit_abilities_tooltip_text_hv_ability_order_of_tyrant,Pride and confidence go hand in hand.,傲慢即信心所在。,MappedByPattern,,傲慢即信心所在。,犁庭扫穴，无坚不摧。,True,True,傲慢即信心所在。,MappedByPattern,,傲慢即信心所在。,犁庭掃穴，無堅不摧。,hv_ability_order_of_tyrant
character_skills_localised_name_hv_skill_ability_overwhelm_instinct,Overwhelmming,填膺,Procrastinator,,压倒之势,填膺,False,True,壓倒之勢,MappedByPattern,,壓倒之勢,填膺,hv_ability_overwhelm
character_skills_localised_name_hv_skill_ability_overwhelm_resolve,Overwhelmming,填膺,Procrastinator,,压倒之势,填膺,False,True,壓倒之勢,MappedByPattern,,壓倒之勢,填膺,hv_ability_overwhelm
unit_abilities_onscreen_name_hv_ability_overwhelm,Overwhelmming,填膺,Procrastinator,,压倒之势,填膺,False,True,壓倒之勢,MappedByPattern,,壓倒之勢,填膺,hv_ability_overwhelm
unit_ability_types_localised_description_hv_ability_overwhelm,Overwhelmming,填膺,Procrastinator,,压倒之势,填膺,False,True,壓倒之勢,MappedByPattern,,壓倒之勢,填膺,hv_ability_overwhelm
character_skills_localised_description_hv_skill_ability_overwhelm_instinct,A display of unstoppable fury.,展现出势不可挡的愤怒。,MappedByPattern,,展现出势不可挡的愤怒。,展现出势不可挡的愤怒。,False,False,展現出勢不可擋的憤怒。,MappedByPattern,,展現出勢不可擋的憤怒。,展現出勢不可擋的憤怒。,hv_ability_overwhelm
character_skills_localised_description_hv_skill_ability_overwhelm_resolve,A display of unstoppable fury.,展现出势不可挡的愤怒。,MappedByPattern,,展现出势不可挡的愤怒。,展现出势不可挡的愤怒。,False,False,展現出勢不可擋的憤怒。,MappedByPattern,,展現出勢不可擋的憤怒。,展現出勢不可擋的憤怒。,hv_ability_overwhelm
unit_abilities_tooltip_text_hv_ability_overwhelm,A display of unstoppable fury.,展现出势不可挡的愤怒。,MappedByPattern,,展现出势不可挡的愤怒。,展现出势不可挡的愤怒。,False,False,展現出勢不可擋的憤怒。,MappedByPattern,,展現出勢不可擋的憤怒。,展現出勢不可擋的憤怒。,hv_ability_overwhelm
character_skills_localised_name_hv_skill_ability_preach,Preach,布道,PikaMan,布道,布道,布道,False,True,講道,Vanilla,講道,講道,佈道,hv_ability_preach
special_ability_phases_onscreen_name_hv_ability_preach,Preach,布道,PikaMan,布道,布道,布道,False,True,講道,Vanilla,講道,講道,佈道,hv_ability_preach
unit_abilities_onscreen_name_hv_ability_preach,Preach,布道,PikaMan,布道,布道,布道,False,True,講道,Vanilla,講道,講道,佈道,hv_ability_preach
unit_ability_types_localised_description_hv_ability_preach,Preach,布道,PikaMan,布道,布道,布道,False,True,講道,Vanilla,講道,講道,佈道,hv_ability_preach
character_skills_localised_description_hv_skill_ability_preach,These words will fortify the spirit.,斯言聚神,Vanilla,斯言聚神,斯言聚神,斯言聚神。,True,True,這樣的話語能強化心靈。,Vanilla,這樣的話語能強化心靈。,這樣的話語能強化心靈。,斯言聚神。,hv_ability_preach
unit_abilities_tooltip_text_hv_ability_preach,These words will fortify the spirit.,斯言聚神,Vanilla,斯言聚神,斯言聚神,斯言聚神。,True,True,這樣的話語能強化心靈。,Vanilla,這樣的話語能強化心靈。,這樣的話語能強化心靈。,斯言聚神。,hv_ability_preach
character_skills_localised_name_hv_skill_ability_restore_authority,Restore,回春,Procrastinator,,回复,回春,False,True,回復,MappedByPattern,,回復,回春,hv_ability_restore
character_skills_localised_name_hv_skill_ability_restore_cunning,Restore,回春,Procrastinator,,回复,回春,False,True,回復,MappedByPattern,,回復,回春,hv_ability_restore
special_ability_phases_onscreen_name_hv_ability_restore,Restore,回春,Procrastinator,,回复,回春,False,True,回復,MappedByPattern,,回復,回春,hv_ability_restore
unit_abilities_onscreen_name_hv_ability_restore,Restore,回春,Procrastinator,,回复,回春,False,True,回復,MappedByPattern,,回復,回春,hv_ability_restore
unit_ability_types_localised_description_hv_ability_restore,Restore,回春,Procrastinator,,回复,回春,False,True,回復,MappedByPattern,,回復,回春,hv_ability_restore
character_skills_localised_description_hv_skill_ability_restore_authority,A moment's respite from battlefield to heal our troops.,从战场上喘息片刻，为我军疗伤。,MappedByPattern,,从战场上喘息片刻，为我军疗伤。,冬去春来，生机勃发。,True,True,從戰場上喘息片刻，為我軍療傷。,MappedByPattern,,從戰場上喘息片刻，為我軍療傷。,冬去春來，生機勃發。,hv_ability_restore
character_skills_localised_description_hv_skill_ability_restore_cunning,A moment's respite from battlefield to heal our troops.,从战场上喘息片刻，为我军疗伤。,MappedByPattern,,从战场上喘息片刻，为我军疗伤。,冬去春来，生机勃发。,True,True,從戰場上喘息片刻，為我軍療傷。,MappedByPattern,,從戰場上喘息片刻，為我軍療傷。,冬去春來，生機勃發。,hv_ability_restore
unit_abilities_tooltip_text_hv_ability_restore,A moment's respite from battlefield to heal our troops.,从战场上喘息片刻，为我军疗伤。,MappedByPattern,,从战场上喘息片刻，为我军疗伤。,冬去春来，生机勃发。,True,True,從戰場上喘息片刻，為我軍療傷。,MappedByPattern,,從戰場上喘息片刻，為我軍療傷。,冬去春來，生機勃發。,hv_ability_restore
character_skills_localised_name_hv_skill_ability_royal_blood_authority,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
character_skills_localised_name_hv_skill_ability_royal_blood_cunning,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
character_skills_localised_name_hv_skill_ability_royal_blood_expertise,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
character_skills_localised_name_hv_skill_ability_royal_blood_instinct,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
character_skills_localised_name_hv_skill_ability_royal_blood_resolve,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
special_ability_phases_onscreen_name_hv_ability_royal_blood,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
unit_abilities_onscreen_name_hv_ability_royal_blood,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
unit_ability_types_localised_description_hv_ability_royal_blood,Royal Blood,龙脉,Procrastinator,,皇室贵胄,龙脉,False,True,皇室貴胄,MappedByPattern,,皇室貴胄,龍脈,hv_ability_royal_blood
character_skills_localised_description_hv_skill_ability_royal_blood_authority,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",敌人并不敢伤害汉室宗亲。,MappedByPattern,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,龙袍加身，气吞山河。,True,True,敵人並不敢傷害漢室宗親。,MappedByPattern,,如果以弓箭射傷此人，弓箭手將受到天下的責難。,龍袍加身，氣吞山河。,hv_ability_royal_blood
character_skills_localised_description_hv_skill_ability_royal_blood_cunning,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",敌人并不敢伤害汉室宗亲。,MappedByPattern,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,龙袍加身，气吞山河。,True,True,敵人並不敢傷害漢室宗親。,MappedByPattern,,如果以弓箭射傷此人，弓箭手將受到天下的責難。,龍袍加身，氣吞山河。,hv_ability_royal_blood
character_skills_localised_description_hv_skill_ability_royal_blood_expertise,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",敌人并不敢伤害汉室宗亲。,MappedByPattern,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,龙袍加身，气吞山河。,True,True,敵人並不敢傷害漢室宗親。,MappedByPattern,,如果以弓箭射傷此人，弓箭手將受到天下的責難。,龍袍加身，氣吞山河。,hv_ability_royal_blood
character_skills_localised_description_hv_skill_ability_royal_blood_instinct,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",敌人并不敢伤害汉室宗亲。,MappedByPattern,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,龙袍加身，气吞山河。,True,True,敵人並不敢傷害漢室宗親。,MappedByPattern,,如果以弓箭射傷此人，弓箭手將受到天下的責難。,龍袍加身，氣吞山河。,hv_ability_royal_blood
character_skills_localised_description_hv_skill_ability_royal_blood_resolve,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",敌人并不敢伤害汉室宗亲。,MappedByPattern,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,龙袍加身，气吞山河。,True,True,敵人並不敢傷害漢室宗親。,MappedByPattern,,如果以弓箭射傷此人，弓箭手將受到天下的責難。,龍袍加身，氣吞山河。,hv_ability_royal_blood
unit_abilities_tooltip_text_hv_ability_royal_blood,"Fearing retribution, enemies hesitate to fire upon a scion of the Han.",敌人并不敢伤害汉室宗亲。,MappedByPattern,,如果以弓箭射伤此人，弓箭手将遭受全中国的谴责。,龙袍加身，气吞山河。,True,True,敵人並不敢傷害漢室宗親。,MappedByPattern,,如果以弓箭射傷此人，弓箭手將受到天下的責難。,龍袍加身，氣吞山河。,hv_ability_royal_blood
special_ability_phases_onscreen_name_hv_ability_second_chance,Second Chance,余烬复燃,MappedByPattern,,余烬复燃,复燃,True,True,餘燼復燃,MappedByPattern,,餘燼復燃,復燃,hv_ability_second_chance
unit_abilities_onscreen_name_hv_ability_second_chance,Second Chance,余烬复燃,MappedByPattern,,余烬复燃,复燃,True,True,餘燼復燃,MappedByPattern,,餘燼復燃,復燃,hv_ability_second_chance
