,Key,Short Key,Text,Tooltip
2004,technologies_short_description_3k_main_tech_earth_tier2_principles_of_wu_wei,,重建军制以训练更专业兵士。,True
2005,technologies_short_description_3k_main_tech_earth_tier2_selling_of_titles,,{{tr:3k_main_text_replacement_tech_earth_tier2_selling_of_titles_short_description_key}},True
2006,technologies_short_description_3k_main_tech_earth_tier3_coin_minting,,为了使朝廷能有效运作，必须给予各级官员充分授权。,True
2007,technologies_short_description_3k_main_tech_earth_tier3_mandate_of_heaven,,{{tr:3k_main_text_replacement_tech_earth_tier3_mandate_of_heaven_short_description_key}},True
2008,technologies_short_description_3k_main_tech_earth_tier3_officer_relocation,,{{tr:3k_main_text_replacement_tech_water_tier3_way_of_great_peace_short_description_key}},True
2009,technologies_short_description_3k_main_tech_earth_tier3_six_bureaus_of_bureaucracy,,朝廷以礼品表彰忠诚的将士，以示赞许。,True
2010,technologies_long_description_3k_main_tech_earth_tier0_eunuch_secretaries,,{{tr:3k_main_text_replacement_tech_earth_tier0_eunuch_secretaries_long_description_key}},True
2011,technologies_long_description_3k_main_tech_earth_tier0_mastery_of_ceremonies,,著名的华陀发明了无数的膏药和方法（例如针灸）来帮助普通人和战士自伤疾中恢复。,True
2012,technologies_long_description_3k_main_tech_earth_tier0_register_of_land_and_population,,{{tr:3k_main_text_replacement_tech_earth_tier2_metropolitan_superintendants_long_description_key}},True
2013,technologies_long_description_3k_main_tech_earth_tier1_bureau_of_banditry,,{{tr:3k_main_text_replacement_tech_water_tier3_treatise_on_human_beings_long_description_key}},True
2014,technologies_long_description_3k_main_tech_earth_tier1_civil_service_recommendations,,{{tr:3k_main_text_replacement_tech_earth_tier2_merchant_tax_exemptions_long_description_key}},True
2015,technologies_long_description_3k_main_tech_earth_tier1_eunuch_regional_inspectors,,{{tr:3k_main_text_replacement_tech_earth_tier1_eunuch_regional_inspectors_long_description_key}},True
2016,technologies_long_description_3k_main_tech_earth_tier1_regular_palace_attendants,,{{tr:3k_main_text_replacement_tech_earth_tier1_regular_palace_attendants_long_description_key}},True
2017,technologies_long_description_3k_main_tech_earth_tier2_application_of_five_punishments,,{{tr:3k_main_text_replacement_tech_water_tier2_handbook_of_excellence_long_description_key}},True
2018,technologies_long_description_3k_main_tech_earth_tier2_commissioners_of_passage,,社会进步和无摩擦的共存发展有种紧密的连结，使我们更接近精神上的完美。,True
2019,technologies_long_description_3k_main_tech_earth_tier2_iron_and_salt_agencies,,{{tr:3k_main_text_replacement_tech_water_tier3_trading_long_description_key}},True
2020,technologies_long_description_3k_main_tech_earth_tier2_merchant_tax_exemptions,,知道于何处阻击渡河或何处设伏，将导致最终胜利。,True
2021,technologies_long_description_3k_main_tech_earth_tier2_metropolitan_superintendants,,当面对如坚不可摧的力量，可能需要更昂贵的手段以确保成功突破。是说，代价需以血来定量......,True
2022,technologies_long_description_3k_main_tech_earth_tier2_principles_of_wu_wei,,重建军制以训练更专业兵士。,True
2023,technologies_long_description_3k_main_tech_earth_tier2_selling_of_titles,,{{tr:3k_main_text_replacement_tech_earth_tier2_selling_of_titles_long_description_key}},True
2024,technologies_long_description_3k_main_tech_earth_tier3_coin_minting,,自有良好家世背景的人中举荐合适的行政官员。,True
2025,technologies_long_description_3k_main_tech_earth_tier3_mandate_of_heaven,,{{tr:3k_main_text_replacement_tech_earth_tier3_mandate_of_heaven_long_description_key}},True
2026,technologies_long_description_3k_main_tech_earth_tier3_officer_relocation,,{{tr:3k_main_text_replacement_tech_water_tier3_way_of_great_peace_long_description_key}},True
2027,technologies_long_description_3k_main_tech_earth_tier3_six_bureaus_of_bureaucracy,,皇帝长期以官衔和土地奖赏有功之士，暨是感谢其功抑是回报重任。,True
2028,effects_description_hv_tech_turn_tier_0,,下一次改革需 [[b]]%n[[/b]] 回合,True
2029,effects_description_hv_tech_turn_tier_1,,下一次改革需 [[b]]%n[[/b]] 回合,True
2030,effects_description_hv_tech_turn_tier_2,,下一次改革需 [[b]]%n[[/b]] 回合,True
2031,effects_description_hv_tech_turn_tier_3,,下一次改革需 [[b]]%n[[/b]] 回合,True
2032,effects_description_hv_tech_effect_t2_recruitment_cost,,正规军和盗匪部队的招募位费用 [[b]]%+n%[[/b]],True
2033,effects_description_hv_tech_effect_t2_melee_attack_stat,,正规军和盗匪部队近战命中率 [[b]]%+n[[/b]],True
2034,effects_description_hv_tech_effect_t2_melee_defence_stat,,正规军和盗匪部队近战回避 [[b]]%+n[[/b]],True
2035,effects_description_hv_tech_effect_t2_move_speed,,正规军和盗匪部队的战场移动速度 [[b]]%+n%[[/b]],True
2036,effects_description_hv_tech_effect_t2_replenishment,,正规军和盗匪部队的补员速率 [[b]]%+n%[[/b]],True
2037,effects_description_hv_tech_effect_t2_rank_new_recruits,,正规军和盗匪部队的起始等级 [[b]]%+n[[/b]],True
2038,effects_description_hv_tech_effect_cavalry_mass_mod,,骑兵部队质量 [[b]]%+n%[[/b]],True
2039,effects_description_hv_tech_effect_cavalry_missile_resist,,骑兵部队远程抗性 [[b]]%+n%[[/b]],True
2040,effects_description_hv_tech_effect_t3_move_speed,,精锐部队的战场移动速度[[b]]%+n%[[/b]],True
2041,effects_description_hv_tech_effect_t3_replenishment,,精锐部队补员速率 [[b]]%+n%[[/b]],True
2042,effects_description_hv_tech_effect_t3_recruitment_cost,,招募精锐部队费用 [[b]]%+n%[[/b]],True
2043,effects_description_hv_tech_effect_t3_rank_new_recruits,,精锐部队起始等级 [[b]]%+n[[/b]],True
2044,effects_description_hv_tech_effect_t1_rank_new_recruits,,农民兵、民兵和流民部队的起始等级 [[b]]%+n[[/b]],True
2045,effects_description_hv_tech_effect_t1_morale_stat,,农民兵、民兵和流民部队的士气 [[b]]%+n[[/b]],True
2046,effects_description_hv_tech_effect_t2_morale_stat,,正规军和盗匪部队的士气 [[b]]%+n[[/b]],True
2047,effects_description_hv_tech_effect_t1_replenishment,,农民兵、民兵和流民部队的补员速率 [[b]]%+n%[[/b]],True
2048,effects_description_hv_tech_effect_t1_melee_attack_stat,,农民兵、民兵和流民部队的近战命中率 [[b]]%+n[[/b]],True
2049,effects_description_hv_tech_effect_t1_melee_defence_stat,,农民兵、民兵和流民部队的近战回避 [[b]]%+n[[/b]],True
2050,effects_description_3k_main_effect_force_army_campaign_recruitment_cost_weapon,,全单位招募费用 [[b]]%+n%[[/b]],True
2051,effects_description_hv_tech_effect_hero_replenishment,,英雄部队补员[[b]]%+n%[[/b]],True
2052,effects_description_hv_tech_effect_province_building_construction_cost_mod_immigrants,,异民族建物建筑成本[[b]]%+n%[[/b]],True
2053,effects_description_hv_tech_effect_dummy_immigrants_influence,,降低异民族影响力。,True
2054,effects_description_hv_tech_effect_t4_replenishment,,禁军部队部队补员[[b]]%+n%[[/b]],True
2055,effects_description_hv_tech_effect_building_conversion_cost,,建筑成本[[b]]%+n%[[/b]],True
2056,technology_node_sets_localised_name_hv_tech_earth_peasant,,农业,True
2057,technology_node_sets_localised_name_hv_tech_earth_merchant,,商贾,True
2058,technology_node_sets_localised_name_hv_tech_earth_artisan,,匠师,True
2059,technology_node_sets_localised_name_hv_tech_earth_strategy,,军师,True
2060,technology_node_sets_localised_name_hv_tech_earth_philosophy,,哲学,True
2061,technology_node_sets_localised_name_hv_tech_earth_administration,,官府,True
2062,technology_node_sets_localised_name_hv_tech_earth_army,,军队,True
2063,technology_node_sets_localised_name_hv_tech_earth_general,,将领,True
2064,technology_node_sets_localised_name_hv_tech_earth_diplomacy,,外交,True
2065,technology_node_sets_localised_name_hv_tech_earth_trade,,贸易,True
2066,technology_node_sets_localised_name_hv_tech_earth_spy,,细作,True
2067,technology_node_sets_localised_name_hv_tech_fire_peasant,,农业,True
2068,technology_node_sets_localised_name_hv_tech_fire_merchant,,商贾,True
2069,technology_node_sets_localised_name_hv_tech_fire_artisan,,匠师,True
2070,technology_node_sets_localised_name_hv_tech_fire_strategy,,军师,True
2071,technology_node_sets_localised_name_hv_tech_fire_philosophy,,哲学,True
2072,technology_node_sets_localised_name_hv_tech_fire_administration,,官府,True
2073,technology_node_sets_localised_name_hv_tech_fire_army,,军队,True
2074,technology_node_sets_localised_name_hv_tech_fire_general,,将领,True
2075,technology_node_sets_localised_name_hv_tech_fire_diplomacy,,外交,True
2076,technology_node_sets_localised_name_hv_tech_fire_trade,,贸易,True
2077,technology_node_sets_localised_name_hv_tech_fire_spy,,细作,True
2078,technology_node_sets_localised_name_hv_tech_metal_peasant,,农业,True
2079,technology_node_sets_localised_name_hv_tech_metal_merchant,,商贾,True
2080,technology_node_sets_localised_name_hv_tech_metal_artisan,,匠师,True
2081,technology_node_sets_localised_name_hv_tech_metal_strategy,,军师,True
2082,technology_node_sets_localised_name_hv_tech_metal_philosophy,,哲学,True
2083,technology_node_sets_localised_name_hv_tech_metal_administration,,官府,True
2084,technology_node_sets_localised_name_hv_tech_metal_army,,军队,True
2085,technology_node_sets_localised_name_hv_tech_metal_general,,将领,True
2086,technology_node_sets_localised_name_hv_tech_metal_diplomacy,,外交,True
2087,technology_node_sets_localised_name_hv_tech_metal_trade,,贸易,True
2088,technology_node_sets_localised_name_hv_tech_metal_spy,,细作,True
2089,technology_node_sets_localised_name_hv_tech_water_peasant,,农业,True
2090,technology_node_sets_localised_name_hv_tech_water_merchant,,商贾,True
2091,technology_node_sets_localised_name_hv_tech_water_artisan,,匠师,True
2092,technology_node_sets_localised_name_hv_tech_water_strategy,,军师,True
2093,technology_node_sets_localised_name_hv_tech_water_philosophy,,哲学,True
2094,technology_node_sets_localised_name_hv_tech_water_administration,,官府,True
2095,technology_node_sets_localised_name_hv_tech_water_army,,军队,True
2096,technology_node_sets_localised_name_hv_tech_water_general,,将领,True
2097,technology_node_sets_localised_name_hv_tech_water_diplomacy,,外交,True
2098,technology_node_sets_localised_name_hv_tech_water_trade,,贸易,True
2099,technology_node_sets_localised_name_hv_tech_water_spy,,细作,True
2100,technology_node_sets_localised_name_hv_tech_wood_peasant,,农业,True
2101,technology_node_sets_localised_name_hv_tech_wood_merchant,,商贾,True
2102,technology_node_sets_localised_name_hv_tech_wood_artisan,,匠师,True
2103,technology_node_sets_localised_name_hv_tech_wood_strategy,,军师,True
2104,technology_node_sets_localised_name_hv_tech_wood_philosophy,,哲学,True
2105,technology_node_sets_localised_name_hv_tech_wood_administration,,官府,True
2106,technology_node_sets_localised_name_hv_tech_wood_army,,军队,True
2107,technology_node_sets_localised_name_hv_tech_wood_general,,将领,True
2108,technology_node_sets_localised_name_hv_tech_wood_diplomacy,,外交,True
2109,technology_node_sets_localised_name_hv_tech_wood_trade,,贸易,True
2110,technology_node_sets_localised_name_hv_tech_wood_spy,,细作,True
2111,effects_description_hv_tech_effect_yue_armour,,越族部队护甲[[b]]%+n%[[/b]],True
2112,effects_description_hv_tech_effect_yue_recruitment_cost,,越族部队的招募位费用 [[b]]%+n%[[/b]],True
2113,effects_description_hv_tech_effect_yue_upkeep,,越族部队维持费[[b]]%+n%[[/b]],True
2114,effects_description_hv_tech_effect_yue_morale,,越族部队的士气[[b]]%+n%[[/b]],True
2115,effects_description_hv_tech_effect_yue_charge_bonus,,越族部队冲锋加成 [[b]]%+n%[[/b]],True
2116,effects_description_hv_tech_effect_yue_replenishment,,越族部队补员[[b]]%+n%[[/b]],True
2117,effects_description_hv_tech_effect_nomad_upkeep,,游牧部队维持费[[b]]%+n%[[/b]],True
2118,effects_description_hv_tech_effect_nomad_morale,,游牧部队的士气[[b]]%+n%[[/b]],True
2119,effects_description_hv_tech_effect_nomad_replenishment,,游牧部队补员[[b]]%+n%[[/b]],True
2120,effects_description_hv_tech_effect_nomad_recruitment_cost,,游牧部队的招募费用 [[b]]%+n%[[/b]],True
2121,effects_description_hv_tech_effect_unit_cap_bandit_imperial_bowmen_info,,[[i]]可招募{{tr:hv_tr_hv_unit_bandit_imperial_bowmen}}: %+n，当您的达到皇帝的派系等级时[[/i]],True
2122,effects_description_hv_tech_effect_unit_cap_bandit_imperial_juggernaut_info,,[[i]]可招募{{tr:hv_tr_hv_unit_bandit_imperial_juggernaut}}: %+n，当您的达到皇帝的派系等级时[[/i]],True
2123,effects_description_hv_tech_effect_unit_cap_bandit_imperial_cavalry_info,,[[i]]可招募{{tr:hv_tr_hv_unit_bandit_imperial_cavalry}}: %+n，当您的达到皇帝的派系等级时[[/i]],True
2124,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_archers,,盗匪弓兵维持费[[b]]%+n%[[/b]],True
2125,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_axemen,,盜匪斧兵维持费[[b]]%+n%[[/b]],True
2126,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_cavalry,,盗匪突击骑兵维持费[[b]]%+n%[[/b]],True
2127,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_crossbowmen,,盗匪弩兵维持费[[b]]%+n%[[/b]],True
2128,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_cunning_monkeys,,狡猿猎手维持费[[b]]%+n%[[/b]],True
2129,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_double_blades,,双刃力士维持费[[b]]%+n%[[/b]],True
2130,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_iron_walls,,铁壁军维持费[[b]]%+n%[[/b]],True
2131,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_long_axemen,,盗匪长斧兵维持费[[b]]%+n%[[/b]],True
2132,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_long_spearmen,,盗匪长枪兵维持费[[b]]%+n%[[/b]],True
2133,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_spearmen,,盗匪矛兵维持费[[b]]%+n%[[/b]],True
2134,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_white_waves,,白波旧部维持费[[b]]%+n%[[/b]],True
2135,effects_description_hv_tech_effect_unit_upkeep_mod_bandit_white_waves_cavalry,,白波骑士维持费[[b]]%+n%[[/b]],True
2136,effects_description_hv_tech_effect_unit_upkeep_mod_defector_bringers_of_righteousness,,布义军维持费[[b]]%+n%[[/b]],True
2137,effects_description_hv_tech_effect_unit_upkeep_mod_defector_peoples_warband,,人民军团维持费[[b]]%+n%[[/b]],True
2138,effects_description_hv_tech_effect_unit_upkeep_mod_defector_poachers,,偷猎者维持费[[b]]%+n%[[/b]],True
2139,effects_description_hv_tech_effect_unit_upkeep_mod_defector_venerable_wu,,神巫维持费[[b]]%+n%[[/b]],True
2140,effects_description_hv_tech_effect_unit_upkeep_mod_defector_zealots_of_the_way,,崇道狂士维持费[[b]]%+n%[[/b]],True
2141,effects_description_hv_tech_effect_unit_upkeep_mod_guanzhong_elite_halberdiers,,关中精锐重戟卫士维持费[[b]]%+n%[[/b]],True
2142,effects_description_hv_tech_effect_unit_upkeep_mod_guanzhong_elite_maces,,关中精锐铁锤战士维持费[[b]]%+n%[[/b]],True
2143,effects_description_hv_tech_effect_unit_upkeep_mod_multiple_crossbow,,连发巨弩部队维持费[[b]]%+n%[[/b]],True
2144,effects_description_hv_tech_effect_unit_upkeep_mod_nomad_gang,,游牧马贼突击者维持费[[b]]%+n%[[/b]],True
2145,effects_description_hv_tech_effect_unit_upkeep_mod_nomad_gang_mounted_archers,,游牧马贼马弓手维持费[[b]]%+n%[[/b]],True
2146,effects_description_hv_tech_effect_unit_upkeep_mod_province_elite_crossbowmen,,郡国精锐弩兵维持费[[b]]%+n%[[/b]],True
2147,effects_description_hv_tech_effect_unit_upkeep_mod_province_elite_repeating_crossbowmen,,郡国精锐连弩兵维持费[[b]]%+n%[[/b]],True
2148,effects_description_hv_tech_effect_unit_upkeep_mod_province_elite_spearmen,,郡国精锐枪卫维持费[[b]]%+n%[[/b]],True
2149,effects_description_hv_tech_effect_unit_upkeep_mod_trebuchet,,霹雳车部队维持费[[b]]%+n%[[/b]],True
2150,effects_description_hv_tech_effect_unit_upkeep_mod_warlord_elite_cavalry,,军阀精锐重装铁骑维持费[[b]]%+n%[[/b]],True
2151,effects_description_hv_tech_effect_unit_upkeep_mod_warlord_elite_long_sword,,军阀精锐剑卫维持费[[b]]%+n%[[/b]],True
2152,effects_description_hv_tech_effect_unit_upkeep_mod_yue_freemen_hand_ji,,越人解放手戟兵维持费[[b]]%+n%[[/b]],True
2153,effects_description_hv_tech_effect_unit_upkeep_mod_yue_freemen_sabre,,越人解放刀兵维持费[[b]]%+n%[[/b]],True
2154,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_archers,,盗匪弓兵招募费用[[b]]%+n%[[/b]],True
2155,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_axemen,,盜匪斧兵招募费用[[b]]%+n%[[/b]],True
2156,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_cavalry,,盗匪突击骑兵招募费用[[b]]%+n%[[/b]],True
2157,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_crossbowmen,,盗匪弩兵招募费用[[b]]%+n%[[/b]],True
2158,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_cunning_monkeys,,狡猿猎手招募费用[[b]]%+n%[[/b]],True
2159,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_double_blades,,双刃力士招募费用[[b]]%+n%[[/b]],True
2160,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_iron_walls,,铁壁军招募费用[[b]]%+n%[[/b]],True
2161,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_long_axemen,,盗匪长斧兵招募费用[[b]]%+n%[[/b]],True
2162,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_long_spearmen,,盗匪长枪兵招募费用[[b]]%+n%[[/b]],True
2163,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_spearmen,,盗匪矛兵招募费用[[b]]%+n%[[/b]],True
2164,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_white_waves,,白波旧部招募费用[[b]]%+n%[[/b]],True
2165,effects_description_hv_tech_effect_unit_recruitment_cost_mod_bandit_white_waves_cavalry,,白波骑士招募费用[[b]]%+n%[[/b]],True
2166,effects_description_hv_tech_effect_unit_recruitment_cost_mod_defector_bringers_of_righteousness,,布义军招募费用[[b]]%+n%[[/b]],True
2167,effects_description_hv_tech_effect_unit_recruitment_cost_mod_defector_peoples_warband,,人民军团招募费用[[b]]%+n%[[/b]],True
2168,effects_description_hv_tech_effect_unit_recruitment_cost_mod_defector_poachers,,偷猎者招募费用[[b]]%+n%[[/b]],True
2169,effects_description_hv_tech_effect_unit_recruitment_cost_mod_defector_venerable_wu,,神巫招募费用[[b]]%+n%[[/b]],True
2170,effects_description_hv_tech_effect_unit_recruitment_cost_mod_defector_zealots_of_the_way,,崇道狂士招募费用[[b]]%+n%[[/b]],True
2171,effects_description_hv_tech_effect_unit_recruitment_cost_mod_guanzhong_elite_halberdiers,,关中精锐重戟卫士招募费用[[b]]%+n%[[/b]],True
2172,effects_description_hv_tech_effect_unit_recruitment_cost_mod_guanzhong_elite_maces,,关中精锐铁锤战士招募费用[[b]]%+n%[[/b]],True
2173,effects_description_hv_tech_effect_unit_recruitment_cost_mod_multiple_crossbow,,连发巨弩部队招募费用[[b]]%+n%[[/b]],True
2174,effects_description_hv_tech_effect_unit_recruitment_cost_mod_nomad_gang,,游牧马贼突击者招募费用[[b]]%+n%[[/b]],True
2175,effects_description_hv_tech_effect_unit_recruitment_cost_mod_nomad_gang_mounted_archers,,游牧马贼马弓手招募费用[[b]]%+n%[[/b]],True
2176,effects_description_hv_tech_effect_unit_recruitment_cost_mod_province_elite_crossbowmen,,郡国精锐弩兵招募费用[[b]]%+n%[[/b]],True
2177,effects_description_hv_tech_effect_unit_recruitment_cost_mod_province_elite_repeating_crossbowmen,,郡国精锐连弩兵招募费用[[b]]%+n%[[/b]],True
2178,effects_description_hv_tech_effect_unit_recruitment_cost_mod_province_elite_spearmen,,郡国精锐枪卫招募费用[[b]]%+n%[[/b]],True
2179,effects_description_hv_tech_effect_unit_recruitment_cost_mod_trebuchet,,霹雳车部队招募费用[[b]]%+n%[[/b]],True
2180,effects_description_hv_tech_effect_unit_recruitment_cost_mod_warlord_elite_cavalry,,军阀精锐重装铁骑招募费用[[b]]%+n%[[/b]],True
2181,effects_description_hv_tech_effect_unit_recruitment_cost_mod_warlord_elite_long_sword,,军阀精锐剑卫招募费用[[b]]%+n%[[/b]],True
2182,effects_description_hv_tech_effect_unit_recruitment_cost_mod_yue_freemen_hand_ji,,越人解放手戟兵招募费用[[b]]%+n%[[/b]],True
2183,effects_description_hv_tech_effect_unit_recruitment_cost_mod_yue_freemen_sabre,,越人解放刀兵招募费用[[b]]%+n%[[/b]],True
2184,technology_node_sets_localised_name_hv_tech_earth_peasant_dlc05,,农业,True
2185,technology_node_sets_localised_name_hv_tech_earth_merchant_dlc05,,商贾,True
2186,technology_node_sets_localised_name_hv_tech_earth_artisan_dlc05,,匠师,True
2187,technology_node_sets_localised_name_hv_tech_earth_strategy_dlc05,,军师,True
2188,technology_node_sets_localised_name_hv_tech_earth_philosophy_dlc05,,哲学,True
2189,technology_node_sets_localised_name_hv_tech_earth_administration_dlc05,,官府,True
2190,technology_node_sets_localised_name_hv_tech_earth_army_dlc05,,军队,True
2191,technology_node_sets_localised_name_hv_tech_earth_general_dlc05,,将领,True
2192,technology_node_sets_localised_name_hv_tech_earth_diplomacy_dlc05,,外交,True
2193,technology_node_sets_localised_name_hv_tech_earth_trade_dlc05,,贸易,True
2194,technology_node_sets_localised_name_hv_tech_earth_spy_dlc05,,细作,True
2195,technology_node_sets_localised_name_hv_tech_fire_peasant_dlc05,,农业,True
2196,technology_node_sets_localised_name_hv_tech_fire_merchant_dlc05,,商贾,True
2197,technology_node_sets_localised_name_hv_tech_fire_artisan_dlc05,,匠师,True
2198,technology_node_sets_localised_name_hv_tech_fire_strategy_dlc05,,军师,True
2199,technology_node_sets_localised_name_hv_tech_fire_philosophy_dlc05,,哲学,True
2200,technology_node_sets_localised_name_hv_tech_fire_administration_dlc05,,官府,True
2201,technology_node_sets_localised_name_hv_tech_fire_army_dlc05,,军队,True
2202,technology_node_sets_localised_name_hv_tech_fire_general_dlc05,,将领,True
2203,technology_node_sets_localised_name_hv_tech_fire_diplomacy_dlc05,,外交,True
2204,technology_node_sets_localised_name_hv_tech_fire_trade_dlc05,,贸易,True
2205,technology_node_sets_localised_name_hv_tech_fire_spy_dlc05,,细作,True
2206,technology_node_sets_localised_name_hv_tech_metal_peasant_dlc05,,农业,True
2207,technology_node_sets_localised_name_hv_tech_metal_merchant_dlc05,,商贾,True
2208,technology_node_sets_localised_name_hv_tech_metal_artisan_dlc05,,匠师,True
2209,technology_node_sets_localised_name_hv_tech_metal_strategy_dlc05,,军师,True
2210,technology_node_sets_localised_name_hv_tech_metal_philosophy_dlc05,,哲学,True
2211,technology_node_sets_localised_name_hv_tech_metal_administration_dlc05,,官府,True
2212,technology_node_sets_localised_name_hv_tech_metal_army_dlc05,,军队,True
2213,technology_node_sets_localised_name_hv_tech_metal_general_dlc05,,将领,True
2214,technology_node_sets_localised_name_hv_tech_metal_diplomacy_dlc05,,外交,True
2215,technology_node_sets_localised_name_hv_tech_metal_trade_dlc05,,贸易,True
2216,technology_node_sets_localised_name_hv_tech_metal_spy_dlc05,,细作,True
2217,technology_node_sets_localised_name_hv_tech_water_peasant_dlc05,,农业,True
2218,technology_node_sets_localised_name_hv_tech_water_merchant_dlc05,,商贾,True
2219,technology_node_sets_localised_name_hv_tech_water_artisan_dlc05,,匠师,True
2220,technology_node_sets_localised_name_hv_tech_water_strategy_dlc05,,军师,True
2221,technology_node_sets_localised_name_hv_tech_water_philosophy_dlc05,,哲学,True
2222,technology_node_sets_localised_name_hv_tech_water_administration_dlc05,,官府,True
2223,technology_node_sets_localised_name_hv_tech_water_army_dlc05,,军队,True
2224,technology_node_sets_localised_name_hv_tech_water_general_dlc05,,将领,True
2225,technology_node_sets_localised_name_hv_tech_water_diplomacy_dlc05,,外交,True
2226,technology_node_sets_localised_name_hv_tech_water_trade_dlc05,,贸易,True
2227,technology_node_sets_localised_name_hv_tech_water_spy_dlc05,,细作,True
2228,technology_node_sets_localised_name_hv_tech_wood_peasant_dlc05,,农业,True
2229,technology_node_sets_localised_name_hv_tech_wood_merchant_dlc05,,商贾,True
2230,technology_node_sets_localised_name_hv_tech_wood_artisan_dlc05,,匠师,True
2231,technology_node_sets_localised_name_hv_tech_wood_strategy_dlc05,,军师,True
2232,technology_node_sets_localised_name_hv_tech_wood_philosophy_dlc05,,哲学,True
2233,technology_node_sets_localised_name_hv_tech_wood_administration_dlc05,,官府,True
2234,technology_node_sets_localised_name_hv_tech_wood_army_dlc05,,军队,True
2235,technology_node_sets_localised_name_hv_tech_wood_general_dlc05,,将领,True
2236,technology_node_sets_localised_name_hv_tech_wood_diplomacy_dlc05,,外交,True
2237,technology_node_sets_localised_name_hv_tech_wood_trade_dlc05,,贸易,True
2238,technology_node_sets_localised_name_hv_tech_wood_spy_dlc05,,细作,True
2239,unit_abilities_onscreen_name_hv_ability_tactical_move,,进阶战术,True
2240,unit_ability_types_localised_description_hv_ability_tactical_move,,进阶战术,True
2241,unit_ability_types_onscreen_name_hv_ability_tactical_move,,被动增益,True
2242,unit_abilities_tooltip_text_hv_ability_tactical_move,,移动，沉静迅捷地,True
2243,unit_abilities_onscreen_name_hv_ability_tactical_move,,进阶战术,True
2244,unit_ability_types_localised_description_hv_ability_tactical_move,,进阶战术,True
2245,unit_abilities_onscreen_name_hv_ability_rapid_fire,,速射,True
2246,unit_ability_types_localised_description_hv_ability_rapid_fire,,速射,True
2247,unit_ability_types_onscreen_name_hv_ability_rapid_fire,,主动增益,True
2248,unit_abilities_tooltip_text_hv_ability_rapid_fire,,快速装填可保命。,True
2249,unit_abilities_onscreen_name_hv_ability_rapid_fire,,速射,True
2250,unit_ability_types_localised_description_hv_ability_rapid_fire,,速射,True
2251,unit_abilities_onscreen_name_hv_ability_enlightenment,,启蒙,True
2252,unit_ability_types_localised_description_hv_ability_enlightenment,,启蒙,True
2253,unit_ability_types_onscreen_name_hv_ability_enlightenment,,被动增益,True
2254,unit_abilities_tooltip_text_hv_ability_enlightenment,,军队将跟随你 ... 永远的。,True
2255,special_ability_phases_onscreen_name_hv_ability_enlightenment_1,,启蒙,True
2256,special_ability_phases_onscreen_name_hv_ability_enlightenment_2,,启蒙,True
2257,special_ability_phases_onscreen_name_hv_ability_enlightenment_3,,启蒙,True
2258,unit_abilities_onscreen_name_hv_ability_hero_slayer,,英雄杀手,True
2259,unit_ability_types_localised_description_hv_ability_hero_slayer,,英雄杀手,True
2260,unit_ability_types_onscreen_name_hv_ability_hero_slayer,,被动增益,True
2261,unit_abilities_tooltip_text_hv_ability_hero_slayer,,当在战场上与英雄对抗或决斗时，他们会发现自己的技能与战力得到相当程度的增强。,True
2262,unit_abilities_onscreen_name_hv_ability_captain_active,,领导一呼,True
2263,unit_ability_types_localised_description_hv_ability_captain_active,,领导一呼,True
2264,unit_ability_types_onscreen_name_hv_ability_captain_active,,主动增益,True
2265,unit_abilities_tooltip_text_hv_ability_captain_active,,鼓舞士兵。,True
2266,unit_abilities_onscreen_name_hv_ability_captain_passive,,庶人之勇,True
2267,unit_ability_types_localised_description_hv_ability_captain_passive,,庶人之勇,True
2268,unit_ability_types_onscreen_name_hv_ability_captain_passive,,被动增益,True
2269,unit_abilities_tooltip_text_hv_ability_captain_passive,,「你也许不勇敢，但只要大家在一起就勇气倍增。」,True
2270,unit_abilities_onscreen_name_hv_ability_mercenary_command,,鲁莽暴进,True
2271,unit_ability_types_localised_description_hv_ability_mercenary_command,,鲁莽暴进,True
2272,unit_ability_types_onscreen_name_hv_ability_mercenary_command,,主动增益,True
2273,unit_abilities_tooltip_text_hv_ability_mercenary_command,,击重些；击快些。,True
