Key,Text,Tooltip,Short key,All,Override by key,Mapped by text,Old,Vanilla,Exact,Eng-short,File
effects_description_hv_effects_unlock_historical_ability_wood_03,Ability: Inner Vitality,TRUE,effects_description_hv_effects_unlock_historical_ability_wood,技能：内在活力,,技能：内在活力,,,,,hv_TEXT_skills_skill_ability__historical.loc
special_ability_phases_onscreen_name_hv_historical_ability_wood_03,Inner Vitality,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_wood,内在活力,,内在活力,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_onscreen_name_hv_historical_ability_wood_03,Inner Vitality,TRUE,unit_abilities_onscreen_name_hv_historical_ability_wood,内在活力,,内在活力,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_tooltip_text_hv_historical_ability_wood_03,A warrior who feels truly alive in battle.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_wood,以战为生的勇士。,,以战为生的勇士。,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_localised_description_hv_historical_ability_wood_03,Inner Vitality,TRUE,unit_ability_types_localised_description_hv_historical_ability_wood,内在活力,,内在活力,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_onscreen_name_hv_historical_ability_wood_03,Passive Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_wood,被动增益,,,被动增益,被动增益,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_description_hv_historical_skill_ability_water_01,Inspirational deeds spur forces to swifter action!,TRUE,character_skills_localised_description_hv_historical_skill_ability_water,激流汹涌，鼓舞军心,,,激流汹涌，鼓舞军心,激流汹涌，鼓舞军心,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_name_hv_historical_skill_ability_water_01,Inspiring Surge,TRUE,character_skills_localised_name_hv_historical_skill_ability_water,激浪,,,激浪,激浪,,,hv_TEXT_skills_skill_ability__historical.loc
effects_description_hv_effects_unlock_historical_ability_water_01,Ability: Inspiring Surge,TRUE,effects_description_hv_effects_unlock_historical_ability_water,技能：激浪,,技能：激浪,技能：激浪,技能：激浪,,,hv_TEXT_skills_skill_ability__historical.loc
special_ability_phases_onscreen_name_hv_historical_ability_water_01,Inspiring Surge,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_water,激浪,,,激浪,激浪,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_onscreen_name_hv_historical_ability_water_01,Inspiring Surge,TRUE,unit_abilities_onscreen_name_hv_historical_ability_water,激浪,,,激浪,激浪,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_tooltip_text_hv_historical_ability_water_01,Inspirational deeds spur forces to swifter action!,TRUE,unit_abilities_tooltip_text_hv_historical_ability_water,激流汹涌，鼓舞军心,,,激流汹涌，鼓舞军心,激流汹涌，鼓舞军心,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_localised_description_hv_historical_ability_water_01,Inspiring Surge,TRUE,unit_ability_types_localised_description_hv_historical_ability_water,激浪,,,激浪,激浪,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_onscreen_name_hv_historical_ability_water_01,Passive Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_water,被动增益,,,被动增益,被动增益,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_description_hv_historical_skill_ability_water_02,Organised volleys prove more effective.,TRUE,character_skills_localised_description_hv_historical_skill_ability_water,依序射击更为有效。,,依序射击更为有效。,,,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_name_hv_historical_skill_ability_water_02,Fire Control,TRUE,character_skills_localised_name_hv_historical_skill_ability_water,火控,,火控,,,,,hv_TEXT_skills_skill_ability__historical.loc
effects_description_hv_effects_unlock_historical_ability_water_02,Ability: Fire Control,TRUE,effects_description_hv_effects_unlock_historical_ability_water,技能：火控,,技能：火控,,,,,hv_TEXT_skills_skill_ability__historical.loc
special_ability_phases_onscreen_name_hv_historical_ability_water_02,Fire Control,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_water,火控,,火控,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_onscreen_name_hv_historical_ability_water_02,Fire Control,TRUE,unit_abilities_onscreen_name_hv_historical_ability_water,火控,,火控,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_tooltip_text_hv_historical_ability_water_02,Organised volleys prove more effective.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_water,依序射击更为有效。,,依序射击更为有效。,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_localised_description_hv_historical_ability_water_02,Fire Control,TRUE,unit_ability_types_localised_description_hv_historical_ability_water,火控,,火控,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_onscreen_name_hv_historical_ability_water_02,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_water,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_description_hv_historical_skill_ability_water_03,Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,TRUE,character_skills_localised_description_hv_historical_skill_ability_water,将士兵组成人墙来抵御马匹。此战术简单有效。,,将士兵组成人墙来抵御马匹。此战术简单有效。,,,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_name_hv_historical_skill_ability_water_03,Anti-Cavalry Tactics,TRUE,character_skills_localised_name_hv_historical_skill_ability_water,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability__historical.loc
effects_description_hv_effects_unlock_historical_ability_water_03,Ability: Anti-Cavalry Tactics,TRUE,effects_description_hv_effects_unlock_historical_ability_water,技能：反骑兵战术,,技能：反骑兵战术,,,,,hv_TEXT_skills_skill_ability__historical.loc
special_ability_phases_onscreen_name_hv_historical_ability_water_03,Anti-Cavalry Tactics,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_water,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_onscreen_name_hv_historical_ability_water_03,Anti-Cavalry Tactics,TRUE,unit_abilities_onscreen_name_hv_historical_ability_water,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_tooltip_text_hv_historical_ability_water_03,Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_water,将士兵组成人墙来抵御马匹。此战术简单有效。,,将士兵组成人墙来抵御马匹。此战术简单有效。,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_localised_description_hv_historical_ability_water_03,Anti-Cavalry Tactics,TRUE,unit_ability_types_localised_description_hv_historical_ability_water,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_onscreen_name_hv_historical_ability_water_03,Passive Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_water,被动增益,,,被动增益,被动增益,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_description_hv_historical_skill_ability_fire_01,"A charge, fuelled by stern hearts and sterner blades, will rip enemy lines apart.",TRUE,character_skills_localised_description_hv_historical_skill_ability_fire,坚定之心，锋利宝刃，足以撕破敌阵,,,坚定之心，锋利宝刃，足以撕破敌阵,坚定之心，锋利宝刃，足以撕破敌阵,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_name_hv_historical_skill_ability_fire_01,Into the Breach,TRUE,character_skills_localised_name_hv_historical_skill_ability_fire,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability__historical.loc
effects_description_hv_effects_unlock_historical_ability_fire_01,Ability: Into the Breach,TRUE,effects_description_hv_effects_unlock_historical_ability_fire,技能：突围,,技能：突围,技能：突围,技能：突围,,,hv_TEXT_skills_skill_ability__historical.loc
special_ability_phases_onscreen_name_hv_historical_ability_fire_01,Into the Breach,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_fire,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_onscreen_name_hv_historical_ability_fire_01,Into the Breach,TRUE,unit_abilities_onscreen_name_hv_historical_ability_fire,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability__historical.loc
unit_abilities_tooltip_text_hv_historical_ability_fire_01,"A charge, fuelled by stern hearts and sterner blades, will rip enemy lines apart.",TRUE,unit_abilities_tooltip_text_hv_historical_ability_fire,坚定之心，锋利宝刃，足以撕破敌阵,,,坚定之心，锋利宝刃，足以撕破敌阵,坚定之心，锋利宝刃，足以撕破敌阵,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_localised_description_hv_historical_ability_fire_01,Into the Breach,TRUE,unit_ability_types_localised_description_hv_historical_ability_fire,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability__historical.loc
unit_ability_types_onscreen_name_hv_historical_ability_fire_01,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_fire,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_description_hv_historical_skill_ability_fire_02,A devastating swing with the power of the risen inferno!,TRUE,character_skills_localised_description_hv_historical_skill_ability_fire,凤怒炎涛，摧枯拉朽！,,,凤怒炎涛，摧枯拉朽！,凤怒炎涛，摧枯拉朽！,,,hv_TEXT_skills_skill_ability__historical.loc
character_skills_localised_name_hv_historical_skill_ability_fire_02,Flames of the Phoenix,TRUE,character_skills_localised_name_hv_historical_skill_ability_fire,炎凤,,,炎凤,炎凤,,,hv_TEXT_skills_skill_ability__historical.loc
effects_description_hv_effects_unlock_historical_ability_fire_02,Ability: Flames of the Phoenix,TRUE,effects_description_hv_effects_unlock_historical_ability_fire,技能：炎凤,,技能：炎凤,技能：炎凤,技能：炎凤,,,hv_TEXT_skills_skill_ability__historical.loc
special_ability_phases_onscreen_name_hv_historical_ability_fire_02,Flames of the Phoenix,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_fire,炎凤,,,炎凤,炎凤,,,hv_TEXT_skills_skill_ability_etc.loc
unit_abilities_onscreen_name_hv_historical_ability_fire_02,Flames of the Phoenix,TRUE,unit_abilities_onscreen_name_hv_historical_ability_fire,炎凤,,,炎凤,炎凤,,,hv_TEXT_skills_skill_ability_etc.loc
unit_abilities_tooltip_text_hv_historical_ability_fire_02,A devastating swing with the power of the risen inferno!,TRUE,unit_abilities_tooltip_text_hv_historical_ability_fire,凤怒炎涛，摧枯拉朽！,,,凤怒炎涛，摧枯拉朽！,凤怒炎涛，摧枯拉朽！,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_fire_02,Flames of the Phoenix,TRUE,unit_ability_types_localised_description_hv_historical_ability_fire,炎凤,,,炎凤,炎凤,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_fire_02,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_fire,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_fire_03,Few can escape this warrior's pursuit.,TRUE,character_skills_localised_description_hv_historical_skill_ability_fire,很少有人能逃过这位勇士的追杀。,,很少有人能逃过这位勇士的追杀。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_fire_03,Tracker,TRUE,character_skills_localised_name_hv_historical_skill_ability_fire,追踪,,追踪,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_fire_03,Ability: Tracker,TRUE,effects_description_hv_effects_unlock_historical_ability_fire,技能：追踪,,技能：追踪,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_fire_03,Tracker,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_fire,追踪,,追踪,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_fire_03,Tracker,TRUE,unit_abilities_onscreen_name_hv_historical_ability_fire,追踪,,追踪,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_fire_03,Few can escape this warrior's pursuit.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_fire,很少有人能逃过这位勇士的追杀。,,很少有人能逃过这位勇士的追杀。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_fire_03,Tracker,TRUE,unit_ability_types_localised_description_hv_historical_ability_fire,追踪,,追踪,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_fire_03,Passive Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_fire,被动增益,,,被动增益,被动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_healer_01,This hero believes you can only kill that which you can catch.,TRUE,character_skills_localised_description_hv_historical_skill_ability_healer,此人相信，要将敌人除之而后快，就必须先追得上敌人。,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_healer_01,Fleet-footed,TRUE,character_skills_localised_name_hv_historical_skill_ability_healer,疾行,,,疾行,疾行,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_healer_01,Ability: Fleet-footed,TRUE,effects_description_hv_effects_unlock_historical_ability_healer,技能：疾行,,技能：疾行,技能：疾行,技能：疾行,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_healer_01,Fleet-footed,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_healer,疾行,,,疾行,疾行,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_healer_01,Fleet-footed,TRUE,unit_abilities_onscreen_name_hv_historical_ability_healer,疾行,,,疾行,疾行,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_healer_01,This hero believes you can only kill that which you can catch.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_healer,此人相信，要将敌人除之而后快，就必须先追得上敌人。,,此人相信，要将敌人除之而后快，就必须先追得上敌人。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_healer_01,Fleet-footed,TRUE,unit_ability_types_localised_description_hv_historical_ability_healer,疾行,,,疾行,疾行,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_healer_01,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_healer,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_healer_02,"A charge, fuelled by stern hearts and sterner blades, that will rip enemy lines apart.",TRUE,character_skills_localised_description_hv_historical_skill_ability_healer,坚定之心，锋利宝刃，足以撕破敌阵,,,坚定之心，锋利宝刃，足以撕破敌阵,坚定之心，锋利宝刃，足以撕破敌阵,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_healer_02,Into the Breach,TRUE,character_skills_localised_name_hv_historical_skill_ability_healer,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_healer_02,Ability: Into the Breach,TRUE,effects_description_hv_effects_unlock_historical_ability_healer,技能：突围,,技能：突围,技能：突围,技能：突围,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_healer_02,Into the Breach,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_healer,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_healer_02,Into the Breach,TRUE,unit_abilities_onscreen_name_hv_historical_ability_healer,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_healer_02,"A charge, fuelled by stern hearts and sterner blades, that will rip enemy lines apart.",TRUE,unit_abilities_tooltip_text_hv_historical_ability_healer,坚定之心，锋利宝刃，足以撕破敌阵,,,坚定之心，锋利宝刃，足以撕破敌阵,坚定之心，锋利宝刃，足以撕破敌阵,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_healer_02,Into the Breach,TRUE,unit_ability_types_localised_description_hv_historical_ability_healer,突围,,,突围,突围,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_healer_02,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_healer,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_healer_03,Knowledge that your comrades will never abandon you brings tremendous comfort.,TRUE,character_skills_localised_description_hv_historical_skill_ability_healer,兄弟不弃，可谓安心,,,兄弟不弃，可谓安心,兄弟不弃，可谓安心,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_healer_03,One with the People,TRUE,character_skills_localised_name_hv_historical_skill_ability_healer,人遁,,,人遁,人遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_healer_03,Ability: One with the People,TRUE,effects_description_hv_effects_unlock_historical_ability_healer,技能：人遁,,技能：人遁,技能：人遁,技能：人遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_healer_03,One with the People,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_healer,人遁,,,人遁,人遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_healer_03,One with the People,TRUE,unit_abilities_onscreen_name_hv_historical_ability_healer,人遁,,,人遁,人遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_healer_03,Knowledge that your comrades will never abandon you brings tremendous comfort.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_healer,兄弟不弃，可谓安心,,,兄弟不弃，可谓安心,兄弟不弃，可谓安心,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_healer_03,One with the People,TRUE,unit_ability_types_localised_description_hv_historical_ability_healer,人遁,,,人遁,人遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_healer_03,Passive Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_healer,被动增益,,,被动增益,被动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_veteran_01,"The forest provides a path, and surer footing, for the respectful.",TRUE,character_skills_localised_description_hv_historical_skill_ability_veteran,森林为懂得尊重的人提供了通行路径和更稳固的立足之地。,,森林为懂得尊重的人提供了通行路径和更稳固的立足之地。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_veteran_01,Nature's Ally,TRUE,character_skills_localised_name_hv_historical_skill_ability_veteran,天侣,,,天侣,天侣,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_veteran_01,Ability: Nature's Ally,TRUE,effects_description_hv_effects_unlock_historical_ability_veteran,技能：天侣,,技能：天侣,技能：天侣,技能：天侣,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_veteran_01,Nature's Ally,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_veteran,天侣,,,天侣,天侣,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_veteran_01,Nature's Ally,TRUE,unit_abilities_onscreen_name_hv_historical_ability_veteran,天侣,,,天侣,天侣,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_veteran_01,"The forest provides a path, and surer footing, for the respectful.",TRUE,unit_abilities_tooltip_text_hv_historical_ability_veteran,森林为懂得尊重的人提供了通行路径和更稳固的立足之地。,,森林为懂得尊重的人提供了通行路径和更稳固的立足之地。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_veteran_01,Nature's Ally,TRUE,unit_ability_types_localised_description_hv_historical_ability_veteran,天侣,,,天侣,天侣,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_veteran_01,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_veteran,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_veteran_02,Generations working the land will breed a kinship with it.,TRUE,character_skills_localised_description_hv_historical_skill_ability_veteran,劳于地者必亲之,,,劳于地者必亲之,劳于地者必亲之,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_veteran_02,One with the Land,TRUE,character_skills_localised_name_hv_historical_skill_ability_veteran,地遁,,,地遁,地遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_veteran_02,Ability: One with the Land,TRUE,effects_description_hv_effects_unlock_historical_ability_veteran,技能：地遁,,技能：地遁,技能：地遁,技能：地遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_veteran_02,One with the Land,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_veteran,地遁,,,地遁,地遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_veteran_02,One with the Land,TRUE,unit_abilities_onscreen_name_hv_historical_ability_veteran,地遁,,,地遁,地遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_veteran_02,Generations working the land will breed a kinship with it.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_veteran,劳于地者必亲之,,,劳于地者必亲之,劳于地者必亲之,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_veteran_02,One with the Land,TRUE,unit_ability_types_localised_description_hv_historical_ability_veteran,地遁,,,地遁,地遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_veteran_02,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_veteran,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_veteran_03,Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,TRUE,character_skills_localised_description_hv_historical_skill_ability_veteran,将士兵组成人墙来抵御马匹。此战术简单有效。,,将士兵组成人墙来抵御马匹。此战术简单有效。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_veteran_03,Anti-Cavalry Tactics,TRUE,character_skills_localised_name_hv_historical_skill_ability_veteran,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_veteran_03,Ability: Anti-Cavalry Tactics,TRUE,effects_description_hv_effects_unlock_historical_ability_veteran,技能：反骑兵战术,,技能：反骑兵战术,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_veteran_03,Anti-Cavalry Tactics,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_veteran,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_veteran_03,Anti-Cavalry Tactics,TRUE,unit_abilities_onscreen_name_hv_historical_ability_veteran,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_veteran_03,Organise your troops into a solid wall to deter horses. It's a simple but effective tactic.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_veteran,将士兵组成人墙来抵御马匹。此战术简单有效。,,将士兵组成人墙来抵御马匹。此战术简单有效。,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_veteran_03,Anti-Cavalry Tactics,TRUE,unit_ability_types_localised_description_hv_historical_ability_veteran,反骑兵战术,,反骑兵战术,,,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_veteran_03,Passive Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_veteran,被动增益,,,被动增益,被动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_scholar_01,Look up and you will see the sky; look inward and you will see heaven.,TRUE,character_skills_localised_description_hv_historical_skill_ability_scholar,上观则为天，深察则为妙,,,上观则为天，深察则为妙,上观则为天，深察则为妙,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_scholar_01,One with Heaven,TRUE,character_skills_localised_name_hv_historical_skill_ability_scholar,天遁,,,天遁,天遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_scholar_01,Ability: One with Heaven,TRUE,effects_description_hv_effects_unlock_historical_ability_scholar,技能：天遁,,技能：天遁,技能：天遁,技能：天遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_scholar_01,One with Heaven,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_scholar,天遁,,,天遁,天遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_onscreen_name_hv_historical_ability_scholar_01,One with Heaven,TRUE,unit_abilities_onscreen_name_hv_historical_ability_scholar,天遁,,,天遁,天遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_abilities_tooltip_text_hv_historical_ability_scholar_01,Look up and you will see the sky; look inward and you will see heaven.,TRUE,unit_abilities_tooltip_text_hv_historical_ability_scholar,上观则为天，深察则为妙,,,上观则为天，深察则为妙,上观则为天，深察则为妙,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_localised_description_hv_historical_ability_scholar_01,One with Heaven,TRUE,unit_ability_types_localised_description_hv_historical_ability_scholar,天遁,,,天遁,天遁,,,hv_TEXT_skills_skill_ability_name_desc.loc
unit_ability_types_onscreen_name_hv_historical_ability_scholar_01,Active Buff,TRUE,unit_ability_types_onscreen_name_hv_historical_ability_scholar,主动增益,,,主动增益,主动增益,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_description_hv_historical_skill_ability_scholar_02,"With skin of earth, arrows rebound, harmless.",TRUE,character_skills_localised_description_hv_historical_skill_ability_scholar,凭地利，如披坚甲，箭若无物,,,凭地利，如披坚甲，箭若无物,凭地利，如披坚甲，箭若无物,,,hv_TEXT_skills_skill_ability_name_desc.loc
character_skills_localised_name_hv_historical_skill_ability_scholar_02,Stone Bulwark,TRUE,character_skills_localised_name_hv_historical_skill_ability_scholar,磐石,,,磐石,磐石,,,hv_TEXT_skills_skill_ability_name_desc.loc
effects_description_hv_effects_unlock_historical_ability_scholar_02,Ability: Stone Bulwark,TRUE,effects_description_hv_effects_unlock_historical_ability_scholar,技能：磐石,,技能：磐石,技能：磐石,技能：磐石,,,hv_TEXT_skills_skill_ability_name_desc.loc
special_ability_phases_onscreen_name_hv_historical_ability_scholar_02,Stone Bulwark,TRUE,special_ability_phases_onscreen_name_hv_historical_ability_scholar,磐石,,,磐石,磐石,,,hv_TEXT_skills_skill_ability_name_desc.loc
