Short Key,Key,Text,Tooltip,File
,unit_abilities_tooltip_text_hv_ability_jing_missile_resistance,This unit maneuvers carefully to guard against missile attacks.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_jing_missile_resistance_1,Wall of Steel,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_jing_missile_resistance_2,Wall of Steel,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_jing_missile_resistance_3,Wall of Steel,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_jing_missile_resistance_4,Wall of Steel,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_jing_missile_resistance_5,Wall of Steel,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_brotherhood,Solidarity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_brotherhood,Solidarity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_brotherhood,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_brotherhood,Years of fighting have solidified the faith these soldiers have in each other.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_brotherhood,Solidarity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_black_mountain_brotherhood,Black Mountain Brotherhood,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_black_mountain_brotherhood,Black Mountain Brotherhood,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_black_mountain_brotherhood,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_black_mountain_brotherhood,"The Black Mountain bandits share a special bond. Together, their boldness knows no bounds.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_black_mountain_brotherhood,Black Mountain Brotherhood,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_dead_or_alive,Dead or Alive,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_dead_or_alive,Dead or Alive,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_dead_or_alive,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_dead_or_alive,Desperation soon leads to violence.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_dead_or_alive,Dead or Alive,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_gas_bomb,Toxic Gas Bomb,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_gas_bomb,Toxic Gas Bomb,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_gas_bomb,Active Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_gas_bomb,"The bandits of Taishan discovered how to create thick, rolling smoke by burning certain plants. It's also toxic.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_gas_bomb_inside,Toxic Gas,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_tiger_skin,Tiger Hides,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_tiger_skin,Tiger Hides,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_tiger_skin,Passive Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_tiger_skin,Tiger furs provide protection against missile attacks.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_tiger_skin,Tiger Hides,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_double_blades_ecstasy,Ecstasy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_double_blades_ecstasy,Ecstasy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_double_blades_ecstasy,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_double_blades_ecstasy,Their thirst for battle goes beyond physical limits.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_double_blades_ecstasy_1,Ecstasy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_double_blades_ecstasy_2,Ecstasy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_double_blades_ecstasy_3,Ecstasy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_dragon_rising,Dragon Rising,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_dragon_rising,Dragon Rising,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_dragon_rising,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_dragon_rising,Their energy is like a dragon.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_dragon_rising,Dragon Rising,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_stubborn,Stubborn,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_stubborn,Stubborn,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_stubborn,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_stubborn,Make the impossible possible!,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_stubborn,Stubborn,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_defense_mastery_melee,Mastery of Defensive Melee,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_defense_mastery_melee,Mastery of Defensive Melee,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_defense_mastery_melee,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_defense_mastery_melee,Bring the fight to them and they will hold their ground.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_defense_mastery_melee,Mastery of Defensive Melee,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_defense_mastery_ranged,Mastery of Ranged Defence,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_defense_mastery_ranged,Mastery of Ranged Defence,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_defense_mastery_ranged,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_defense_mastery_ranged,Bring the fight to them and they will hold their ground.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_defense_mastery_ranged,Mastery of Ranged Defence,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_tactical_move,Tactical Advance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_tactical_move,Tactical Advance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_tactical_move,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_tactical_move,Speed is the essence of war.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_tactical_move,Tactical Advance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_hv_ability_tactical_move,Tactical Advance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_qiang_fatigue,Tempered,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_qiang_fatigue,Tempered,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_qiang_fatigue,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_qiang_fatigue,These warriors know how to control fatigue.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_qiang_fatigue,Tempered,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_wuhuan_riding,Wuhuan Riding Skill,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_wuhuan_riding,Wuhuan Riding Skill,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_wuhuan_riding,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_wuhuan_riding,Wuhuan horsemanship is unparalleled.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_wuhuan_riding,Wuhuan Riding Skill,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_captain_active,Commanding Shout,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_captain_active,Commanding Shout,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_captain_active,Active Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_captain_active,A shout to inspire soldiers.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_captain_active,Commanding Shout,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_captain_passive,A Secret Plan,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_captain_passive,A Secret Plan,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_captain_passive,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_captain_passive,“You're not brave. Men are brave.”,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_captain_passive,A Secret Plan,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_mercenary_passive,Onslaught,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_mercenary_passive,Onslaught,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_mercenary_passive,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_mercenary_passive,They knows how to drive their enemies off the battlefield.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_mercenary_passive,Onslaught,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_yuan_officer_passive,Bolster,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_yuan_officer_passive,Bolster,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_yuan_officer_passive,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_yuan_officer_passive,"Stop the horse, pull the rider down, and kill without mercy.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_yuan_officer_passive,Bolster,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_lucky_shot,Lucky Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_lucky_shot,Lucky Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_lucky_shot,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_lucky_shot,Fortune is with them.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_lucky_shot,Lucky Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_battle_trance,Battle Trance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_battle_trance,Battle Trance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_battle_trance,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_battle_trance,Fighting revitalises them.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_battle_trance_1,Battle Trance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_battle_trance_2,Battle Trance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_moment_of_courage,Moment of Courage,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_moment_of_courage,Moment of Courage,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_moment_of_courage,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_moment_of_courage,Courage and energy are rising.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_moment_of_courage,Moment of Courage,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_words_of_the_way,Sacred Chants,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_words_of_the_way,Sacred Chants,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_words_of_the_way,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_words_of_the_way,An ancient chant that serves as a reminder that Heaven is with the virtuous.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_words_of_the_way,Sacred Chants,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_blood_thirst,Blood Thirst,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_blood_thirst,Blood Thirst,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_blood_thirst,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_blood_thirst,They becomes frenzied when blood is spilled.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_blood_thirst,Blood Thirst,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_shock_loose,Loose and Charge,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_shock_loose,Loose and Charge,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_shock_loose,Loose and Charge,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_shock_loose,Mobile Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_shock_loose,"The unit spreads apart, making it more difficult for arrows to hit them.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_shield_wall_danyang,Shield Wall - Danyang,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_shield_wall_danyang,Shield Wall - Danyang,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_shield_wall_danyang,Shield Wall - Danyang,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_shield_wall_danyang,Mobile Infantry Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_shield_wall_danyang,The unit presents a wall of shields to the enemy - an offensive formation best used to push forward under arrow fire. However the formation cannot be maintained in melee combat.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_spear_wall_danyang,Shield Wall (Spear) - Danyang,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_spear_wall_danyang,Shield Wall (Spear) - Danyang,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_spear_wall_danyang,Shield Wall (Spear) - Danyang,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_spear_wall_danyang,Mobile Infantry Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_spear_wall_danyang,The unit presents a wall of shields to the enemy - an offensive formation best used to push forward under arrow fire.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_shock_loose_cavalry,Loose and Charge (Cavalry),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_shock_loose_cavalry,Loose and Charge (Cavalry),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_shock_loose_cavalry,Loose and Charge (Cavalry),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_shock_loose_cavalry,Mobile Cavalry Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_shock_loose_cavalry,"The unit spreads apart, making it more difficult for arrows to hit them.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_pike_wall_white_feather,Pike Wall - White Feathers,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_pike_wall_white_feather,Pike Wall - White Feathers,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_pike_wall_white_feather,Pike Wall - White Feathers,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_pike_wall_white_feather,Mobile Infantry Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_pike_wall_white_feather,The unit presents a wall of spear-points to the enemy - a strong formation that allows the unit to advance slowly but safely whilst defending against charges.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_importunity,Importunity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_importunity,Importunity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_importunity,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_importunity,"In the face of adversity, those left standing will close ranks and bolster their resolve.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_importunity,Importunity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_ferocity,Ferocity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_ferocity,Ferocity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_ferocity,Active Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_ferocity,Anger pushes their limits.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_ferocity,Ferocity,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_rage_of_hooves,Hooves of Rage,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_rage_of_hooves,Hooves of Rage,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_rage_of_hooves,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_rage_of_hooves,Take out their archers. I'll meet you in the middle.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_rage_of_hooves,Hooves of Rage,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_tactical_stance_offensive,Offensive Stance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_tactical_stance_offensive,Offensive Stance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_tactical_stance_offensive,Active Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_tactical_stance_offensive,The unit inspires nearby soldiers to fight more aggressively.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_tactical_stance_offensive,Offensive Stance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_tactical_stance_defensive,Defensive Stance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_tactical_stance_defensive,Defensive Stance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_tactical_stance_defensive,Active Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_tactical_stance_defensive,The unit inspires nearby soldiers to fight more cautiously.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_tactical_stance_defensive,Defensive Stance,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_messenger_recovery,Faith of the Messengers,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_messenger_recovery,Faith of the Messengers,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_messenger_recovery,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_messenger_recovery,Faith makes a miracle.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_messenger_recovery,Faith of the Messengers,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_fearless_charge,Fearless Charge,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_fearless_charge,Fearless Charge,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_fearless_charge,Passive Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_fearless_charge,"Ride, ride to ruin and the world's ending!",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_fearless_charge,Fearless Charge,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_rage_of_blackmountain,Rage of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_rage_of_blackmountain,Rage of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_rage_of_blackmountain,Passive Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_rage_of_blackmountain,The Black Mountain bandits unleash their fury.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_rage_of_blackmountain,Rage of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_protection_of_blackmountain,Protection of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_protection_of_blackmountain,Protection of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_protection_of_blackmountain,Passive Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_protection_of_blackmountain,The Black Mountain bandits make their stand.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_protection_of_blackmountain,Protection of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_strength_of_blackmountain,Strength of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_strength_of_blackmountain,Strength of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_strength_of_blackmountain,Passive Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_strength_of_blackmountain,The Black Mountain bandits make their advance.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_strength_of_blackmountain,Strength of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_energy_of_blackmountain,Energy of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_energy_of_blackmountain,Energy of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
