Key,Short Key,Text,Tooltip,,,
unit_description_short_texts_text_hv_unit_jing_long_swordmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_spearmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_sabre_cavalry,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_axemen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_long_axemen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_long_spearmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_archers,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_warlord_elite_swordsmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_warlord_elite_long_swordsmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_warlord_elite_ji,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_warlord_elite_lance_cavalry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_beihai_elite_spearmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_beihai_elite_halberdiers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_beihai_elite_crossobwmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_beihai_elite_repeating_crossobwmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiliang_stalwarts_lance_cavalry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiliang_stalwarts_long_spearmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiliang_rapid_bear_infantry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiliang_elite_halberdiers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiliang_elite_enforcers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_elite_long_axemen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_elite_spearmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_elite_heavy_bowmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_double_blades,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_iron_walls,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_rapid_monkeys,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_imperial_assault_cavalry,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_imperial_swordsmen,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_imperial_halberdier,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_imperial_firelancer,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_imperial_lance_cavalry,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_yellow_dragons,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_azure_dragons,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_pearl_dragons,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_onyx_dragons,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_jade_dragons,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_protectors_of_heaven,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_defenders_of_earth,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_qiang_axemen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_qiang_archers,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_qiang_spearmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_qiang_radier_cavalry,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_qiang_mounted_warriors,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_qiang_mounted_rangers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_wu_huan_cavalry,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_barded_wu_huan_cavalry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiongnu_warriors,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_xiongnu_cataphracts,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiongnu_mounted_archers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_sogd_warriors,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xionite_cavalry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_shan_yue_warriors,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_shan_yue_archers,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_yue_remnants,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_wulingman_long_axemen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_wulingman_archers,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_trebuchet_bastion,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_trebuchet,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_multiple_bolt_crossbow,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_multiple_bolt_crossbow_bastion,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_qingzhou_long_axemen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_qingzhou_infantry,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_tiger_leopard_cavalry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_buqu_of_left,,第一阶 - 民兵,TRUE,,,
unit_description_short_texts_text_hv_unit_mounted_scouts,,第一阶 - 民兵,TRUE,,,
unit_description_short_texts_text_hv_unit_fellows_of_the_oath,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_white_feathers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_jei_fan,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_blue_turbans,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_female_guards,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_house_of_yuan_ji,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_house_of_yuan_swordsmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_porcupine_crossbowmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_iron_zhong_royal_guards,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_white_horse_fellows,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_iron_fists_officers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xiliang_elite_barded_cavalry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_xian_chen_ying,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_beihai_guards,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_beihai_mounted_crossbowmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_xuzhou_archers,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_xuzhou_guardsmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_dan_yang_infantry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_goshawk_cavalry,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_fire_bomber,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_yuan_rong_crossbowmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_southern_assault,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_chen_peacekeepers,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_chen_royal_horseguards,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_taishan_archers_lime,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_taishan_assault,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_taishan_batters,,第一階 - 流民,TRUE,,,
unit_description_short_texts_text_hv_unit_fists_of_bandit_queen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_black_mountain_bandits,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_black_mountain_hunters,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_black_mountain_cavalry,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_white_tiger_warriors,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_white_tiger_spearmen,,第三階 - 精銳部隊,TRUE,,,
unit_description_short_texts_text_hv_unit_sabre_guardsmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_archers_guardsmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_ji_guardsmen,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_mercenary_captain,,第四階 - 校尉,TRUE,,,
unit_description_short_texts_text_hv_unit_yuan_shao_captain,,第四階 - 校尉,TRUE,,,
unit_description_short_texts_text_hv_unit_han_settlement_captain,,第四階 - 校尉,TRUE,,,
unit_description_short_texts_text_hv_unit_ytr_settlement_captain,,第四階 - 校尉,TRUE,,,
unit_description_historical_texts_text_hv_unit_peasant_mob,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_peasant_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_militia_sabre,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_militia_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_militia_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_strays_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_strays_arhcers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_strays_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_sabre,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_repeating_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_ji,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_sabre_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_regular_lance_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_sabre,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_assault_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_ji,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_repeating_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_repeating_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_sabre_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_spear_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_ji,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_assault,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_mounted_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_axemen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_long_swordmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_sabre_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_axemen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_long_axemen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_long_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_warlord_elite_swordsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_warlord_elite_long_swordsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_warlord_elite_ji,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_warlord_elite_lance_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_elite_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_elite_halberdiers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_elite_crossobwmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_elite_repeating_crossobwmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_stalwarts_lance_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_stalwarts_long_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_rapid_bear_infantry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_elite_halberdiers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_elite_enforcers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_elite_long_axemen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_elite_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_elite_heavy_bowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_double_blades,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_iron_walls,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_rapid_monkeys,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_imperial_assault_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_imperial_swordsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_imperial_halberdier,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_imperial_firelancer,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_imperial_lance_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_yellow_dragons,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_azure_dragons,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_pearl_dragons,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_onyx_dragons,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jade_dragons,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_protectors_of_heaven,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_defenders_of_earth,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qiang_axemen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qiang_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qiang_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qiang_radier_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qiang_mounted_warriors,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qiang_mounted_rangers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_wu_huan_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_barded_wu_huan_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiongnu_warriors,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiongnu_cataphracts,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiongnu_mounted_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_sogd_warriors,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xionite_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_shan_yue_warriors,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_shan_yue_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_yue_remnants,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_wulingman_long_axemen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_wulingman_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_ytr_trebuchet,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_trebuchet_bastion,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_trebuchet,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_ytr_multiple_bolt_crossbow,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_multiple_bolt_crossbow,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_multiple_bolt_crossbow_bastion,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qingzhou_long_axemen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_qingzhou_infantry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_tiger_leopard_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_buqu_of_left,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_mounted_scouts,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_fellows_of_the_oath,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_white_feathers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jei_fan,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_blue_turbans,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_female_guards,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_house_of_yuan_ji,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_house_of_yuan_swordsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_porcupine_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_iron_zhong_royal_guards,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_white_horse_fellows,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_iron_fists_officers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xiliang_elite_barded_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xian_chen_ying,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_guards,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_mounted_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xuzhou_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_xuzhou_guardsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_dan_yang_infantry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_goshawk_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_fire_bomber,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_yuan_rong_crossbowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_southern_assault,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_chen_peacekeepers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_chen_royal_horseguards,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_taishan_archers_lime,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_taishan_assault,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_taishan_batters,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_fists_of_bandit_queen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_black_mountain_bandits,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_black_mountain_hunters,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_black_mountain_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_white_tiger_warriors,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_white_tiger_spearmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_sabre_guardsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_archers_guardsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_ji_guardsmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_mercenary_captain,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_yuan_shao_captain,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_han_settlement_captain,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_ytr_settlement_captain,,,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_imperial_bowmen,,任俠射手,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_imperial_juggernaut,,任俠大刀手,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_imperial_cavalry,,任俠騎士,TRUE,,,
land_units_onscreen_name_hv_unit_jing_local_noble_family_infantry,,地方豪強勇士,TRUE,,,
land_units_onscreen_name_hv_unit_jing_local_noble_family_archers,,地方豪強弓手,TRUE,,,
land_units_onscreen_name_hv_unit_jing_local_noble_family_cavalry,,地方豪強騎馬勇士,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_imperial_bowmen,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_imperial_juggernaut,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_imperial_cavalry,,第四階 - 禁軍,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_local_noble_family_infantry,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_local_noble_family_archers,,第二階 - 正規軍,TRUE,,,
unit_description_short_texts_text_hv_unit_jing_local_noble_family_cavalry,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_imperial_bowmen,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_imperial_juggernaut,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_imperial_cavalry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_local_noble_family_infantry,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_local_noble_family_archers,,,TRUE,,,
unit_description_historical_texts_text_hv_unit_jing_local_noble_family_cavalry,,,TRUE,,,
land_units_onscreen_name_hv_unit_nomad_gang,,游牧馬賊突擊者,TRUE,,,
unit_description_short_texts_text_hv_unit_nomad_gang,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_nomad_gang,,,TRUE,,,
land_units_onscreen_name_hv_unit_nomad_mounted_archers,,游牧馬賊馬弓手,TRUE,,,
unit_description_short_texts_text_hv_unit_nomad_mounted_archers,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_nomad_mounted_archers,,,TRUE,,,
land_units_onscreen_name_hv_unit_yue_freemen_sabre,,越人解放刀兵,TRUE,,,
unit_description_short_texts_text_hv_unit_yue_freemen_sabre,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_yue_freemen_sabre,,,TRUE,,,
land_units_onscreen_name_hv_unit_yue_freemen_hand_ji,,越人解放手戟兵,TRUE,,,
unit_description_short_texts_text_hv_unit_yue_freemen_hand_ji,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_yue_freemen_hand_ji,,,TRUE,,,
land_units_onscreen_name_hv_unit_strays_black_mountain,,黑山流民,TRUE,,,
unit_description_short_texts_text_hv_unit_strays_black_mountain,,第一階 - 流民,TRUE,,,
unit_description_historical_texts_text_hv_unit_strays_black_mountain,,,TRUE,,,
land_units_onscreen_name_hv_unit_strays_taishan,,泰山流民,TRUE,,,
unit_description_short_texts_text_hv_unit_strays_taishan,,第一階 - 流民,TRUE,,,
unit_description_historical_texts_text_hv_unit_strays_taishan,,,TRUE,,,
land_units_onscreen_name_hv_unit_strays_white_tiger,,白虎流民,TRUE,,,
unit_description_short_texts_text_hv_unit_strays_white_tiger,,第一階 - 流民,TRUE,,,
unit_description_historical_texts_text_hv_unit_strays_white_tiger,,,TRUE,,,
land_units_onscreen_name_hv_unit_beihai_fire_archers,,建安巡守弓兵,TRUE,,,
unit_description_short_texts_text_hv_unit_beihai_fire_archers,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_beihai_fire_archers,,,TRUE,,,
land_units_onscreen_name_hv_unit_defector_peoples_warband,,人民軍團逃兵,TRUE,,,
land_units_onscreen_name_hv_unit_defector_bringers_of_righteousness,,正道使者逃兵,TRUE,,,
land_units_onscreen_name_hv_unit_defector_venerable_wu,,聖巫軍逃兵,TRUE,,,
land_units_onscreen_name_hv_unit_defector_zealots_of_the_way,,狂信道士逃兵,TRUE,,,
land_units_onscreen_name_hv_unit_defector_poachers,,盜獵兵逃兵,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_crossbowmen,,盜匪弩兵,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_crossbowmen,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_crossbowmen,,,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_sabre_cavalry,,盜匪突擊騎兵,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_sabre_cavalry,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_sabre_cavalry,,,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_spearmen,,盜匪槍兵,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_spearmen,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_spearmen,,,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_axe_guardsmen,,盜匪近衛斧兵,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_axe_guardsmen,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_axe_guardsmen,,,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_bow_guardsmen,,盜匪近衛弓兵,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_bow_guardsmen,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_bow_guardsmen,,,TRUE,,,
land_units_onscreen_name_hv_unit_bandit_imperial_guardsmen,,任俠禁衛軍,TRUE,,,
unit_description_short_texts_text_hv_unit_bandit_imperial_guardsmen,,第四階 - 禁軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_bandit_imperial_guardsmen,,,TRUE,,,
land_units_onscreen_name_hv_unit_eagle_owl_rangers,,鴟鴞射手,TRUE,,,
unit_description_short_texts_text_hv_unit_eagle_owl_rangers,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_eagle_owl_rangers,,,TRUE,,,
land_units_onscreen_name_hv_unit_destroyer_of_traitors,,蕩寇軍,TRUE,,,
unit_description_short_texts_text_hv_unit_destroyer_of_traitors,,第二階 - 正規軍,TRUE,,,
unit_description_historical_texts_text_hv_unit_destroyer_of_traitors,,,TRUE,,,
land_units_onscreen_name_hv_unit_spearmen_gang,,長槍兵團,TRUE,,,
unit_description_short_texts_text_hv_unit_spearmen_gang,,第一階 - 義勇,TRUE,,,
unit_description_historical_texts_text_hv_unit_spearmen_gang,,,TRUE,,,
